TestID,Step,TestLinkID,DUT,CMD,ResponseVerification,Postaction,Verdict,Failed action,PreCondition,Comments
26,1,RDL-3000-401,SC,set grppir $group_id2 50,grppir       = 50,,PASS,,chsize=3.5,
27,1,RDL-3000-401,SC,set grpcir $group_id2 100000,Error: Out of range.,,PASS,,chsize=3.5,
28,1,RDL-3000-401,SC,set grppir $group_id2 50000,grppir       = 50000,,PASS,,chsize=3.5,
29,1,RDL-3000-401,SC,set grpcir $group_id2 49,Syntax: grpcir,,PASS,,chsize=3.5,
30,1,RDL-3000-401,SC,set grppir $group_id2 49,Syntax: grppir,,PASS,,chsize=3.5,
31,1,RDL-3000-401,SC,set grpcir $group_id2 100001,Syntax: grpcir,,PASS,,chsize=3.5,
32,1,RDL-3000-401,SC,set grppir $group_id2 100001,Syntax: grppir,,PASS,,chsize=3.5,
33,1,RDL-3000-401,SC,set grpcir $group_id2 650,grpcir       = 650,,PASS,,chsize=3.5,
34,1,RDL-3000-401,SC,set grppir $group_id2 45000,grppir       = 45000,,PASS,,chsize=3.5,
35,1,RDL-3000-401,SC,set bsporten $group_id2 off,bsporten     = off,,PASS,,chsize=3.5,
36,1,RDL-3000-401,SC,set sstoss $group_id2 off,sstoss       = off,,PASS,,chsize=3.5,
37,1,RDL-3000-401,SC,enable $group_id2,ID enabled,,PASS,,chsize=3.5,
38,1,RDL-3000-401,SC,show groups $group_id2,OTHER_GROUP     Group,,PASS,,chsize=3.5,
39,1,RDL-3000-401,SC,del id $group_id2,,,PASS,,chsize=3.5,
40,1,RDL-3000-402,SC,set chsize 3.5,,,PASS,NEXT,chsize=3.5,
41,1,RDL-3000-402,SC,save config,,,PASS,,chsize=3.5,
42,1,RDL-3000-403,SC,new group,group ID: ?,group_id3,PASS,,chsize=3.5,
43,1,RDL-3000-404,SC,set idname $group_id3 TEST_GROUP1,idname       = TEST_GROUP1,,PASS,,chsize=3.5,
44,1,RDL-3000-405,SC,set groupmode $group_id3 mimoab,groupmode    = mimoab,,PASS,,chsize=3.5,
23,1,RDL-3000-401,SC,set grpvid $group_id3 300,grpvid       = 300,,PASS,,chsize=3.5,
45,1,RDL-3000-406,SC,set grpviden $group_id3 on,grpviden     = on,,PASS,,chsize=3.5,
46,1,RDL-3000-407,SC,set bsporten $group_id3 off,bsporten     = off,,PASS,,chsize=3.5,
47,1,RDL-3000-408,SC,set bsporten $group_id3 on,bsporten     = on,,PASS,,chsize=3.5,
48,1,RDL-3000-409,SC,set sstoss $group_id3 on,sstoss       = on,,PASS,,chsize=3.5,
49,1,RDL-3000-410,SC,set sstoss $group_id3 off,sstoss       = off,,PASS,,chsize=3.5,
50,1,RDL-3000-411,SC,set groupmode $group_id3 mimoa,groupmode    = mimoa,,PASS,,chsize=3.5,
51,1,RDL-3000-412,SC,set grprate $group_id3 0,(1.1 Mbps),,PASS,,chsize=3.5,
52,1,RDL-3000-413,SC,set grprate $group_id3 1,(2.3 Mbps),,PASS,,chsize=3.5,
53,1,RDL-3000-414,SC,set grprate $group_id3 2,(3.5 Mbps),,PASS,,chsize=3.5,
54,1,RDL-3000-415,SC,set grprate $group_id3 3,(4.6 Mbps),,PASS,,chsize=3.5,
55,1,RDL-3000-416,SC,set grprate $group_id3 4,(7 Mbps),,PASS,,chsize=3.5,
56,1,RDL-3000-417,SC,set grprate $group_id3 5,(9.3 Mbps),,PASS,,chsize=3.5,
57,1,RDL-3000-418,SC,set grprate $group_id3 6,(10.4 Mbps),,PASS,,chsize=3.5,
58,1,RDL-3000-419,SC,set grprate $group_id3 7,(11.6 Mbps),,PASS,,chsize=3.5,
59,1,RDL-3000-420,SC,set grprate $group_id3 8,(12.4 Mbps),,PASS,,chsize=3.5,
60,1,RDL-3000-421,SC,set grprate $group_id3 9,(14 Mbps),,PASS,,chsize=3.5,
61,1,RDL-3000-422,SC,set grprate $group_id3 10,(15.5 Mbps),,PASS,,chsize=3.5,
62,1,RDL-3000-423,SC,set grprate $group_id3 11,(16.3 Mbps),,PASS,,chsize=3.5,
63,1,RDL-3000-420,SC,set groupmode $group_id3 mimoab,groupmode    = mimoab,,PASS,,chsize=3.5,
64,1,RDL-3000-421,SC,set grprate $group_id3 0,(1.1 Mbps),,PASS,,chsize=3.5,
65,1,RDL-3000-422,SC,set grprate $group_id3 1,(2.3 Mbps),,PASS,,chsize=3.5,
66,1,RDL-3000-423,SC,set grprate $group_id3 2,(3.5 Mbps),,PASS,,chsize=3.5,
67,1,RDL-3000-424,SC,set grprate $group_id3 3,(4.6 Mbps),,PASS,,chsize=3.5,
68,1,RDL-3000-425,SC,set grprate $group_id3 4,(7 Mbps),,PASS,,chsize=3.5,
69,1,RDL-3000-426,SC,set grprate $group_id3 5,(9.3 Mbps),,PASS,,chsize=3.5,
70,1,RDL-3000-427,SC,set grprate $group_id3 6,(10.4 Mbps),,PASS,,chsize=3.5,
71,1,RDL-3000-428,SC,set grprate $group_id3 7,(11.6 Mbps),,PASS,,chsize=3.5,
72,1,RDL-3000-429,SC,set grprate $group_id3 8,(12.4 Mbps),,PASS,,chsize=3.5,
73,1,RDL-3000-430,SC,set grprate $group_id3 9,(14 Mbps),,PASS,,chsize=3.5,
74,1,RDL-3000-431,SC,set grprate $group_id3 10,(15.5 Mbps),,PASS,,chsize=3.5,
75,1,RDL-3000-432,SC,set grprate $group_id3 11,(16.3 Mbps),,PASS,,chsize=3.5,
76,1,RDL-3000-433,SC,set grprate $group_id3 12,(2.3 Mbps),,PASS,,chsize=3.5,
77,1,RDL-3000-434,SC,set grprate $group_id3 13,(4.6 Mbps),,PASS,,chsize=3.5,
78,1,RDL-3000-435,SC,set grprate $group_id3 14,(7 Mbps),,PASS,,chsize=3.5,
79,1,RDL-3000-436,SC,set grprate $group_id3 15,(9.3 Mbps),,PASS,,chsize=3.5,
80,1,RDL-3000-437,SC,set grprate $group_id3 16,(14 Mbps),,PASS,,chsize=3.5,
81,1,RDL-3000-438,SC,set grprate $group_id3 17,(18.6 Mbps),,PASS,,chsize=3.5,
82,1,RDL-3000-439,SC,set grprate $group_id3 18,(20.9 Mbps),,PASS,,chsize=3.5,
83,1,RDL-3000-440,SC,set grprate $group_id3 19,(23.3 Mbps),,PASS,,chsize=3.5,
84,1,RDL-3000-441,SC,set grprate $group_id3 20,(24.8 Mbps),,PASS,,chsize=3.5,
85,1,RDL-3000-442,SC,set grprate $group_id3 21,(28 Mbps),,PASS,,chsize=3.5,
86,1,RDL-3000-443,SC,set grprate $group_id3 22,(31.1 Mbps),,PASS,,chsize=3.5,
87,1,RDL-3000-444,SC,set grprate $group_id3 23,(32.6 Mbps),,PASS,,chsize=3.5,
88,1,RDL-3000-437,SC,set grprate $group_id3 auto,grprate      = auto,,PASS,,chsize=3.5,
89,1,RDL-3000-438,SC,set grpcir $group_id3 50,grpcir       = 50,,PASS,,chsize=3.5,
90,1,RDL-3000-439,SC,set grpcir $group_id3 50000,grpcir       = 50000,,PASS,,chsize=3.5,
91,1,RDL-3000-440,SC,set grpcir $group_id3 100000,Syntax: grpcir,,PASS,,chsize=3.5,
92,1,RDL-3000-441,SC,set grppir $group_id3 50,grppir       = 50,,PASS,,chsize=3.5,
93,1,RDL-3000-442,SC,set grppir $group_id3 50000,grppir       = 50000,,PASS,,chsize=3.5,
94,1,RDL-3000-443,SC,set grppir $group_id3 -10,Syntax: grppir,,PASS,,chsize=3.5,
95,1,RDL-3000-444,SC,set sstoss $group_id3 test,Syntax: sstoss,,PASS,,chsize=3.5,
96,1,RDL-3000-445,SC,set bsporten $group_id3 test,Syntax: bsporten,,PASS,,chsize=3.5,
97,1,RDL-3000-446,SC,set grpvid $group_id3 0,grpvid       = 0,,PASS,,chsize=3.5,
98,1,RDL-3000-447,SC,set grpvid $group_id3 1,grpvid       = 1,,PASS,,chsize=3.5,
99,1,RDL-3000-448,SC,set grpvid $group_id3 4095,grpvid       = 4095,,PASS,,chsize=3.5,
100,1,RDL-3000-449,SC,set grpvid $group_id3 5000,Syntax: grpvid,,PASS,,chsize=3.5,
23,1,RDL-3000-401,SC,set grpvid $group_id3 300,grpvid       = 300,,PASS,,chsize=3.5,
101,1,RDL-3000-450,SC,set grppri $group_id3 0,grppri       = 0,,PASS,,chsize=3.5,
102,1,RDL-3000-451,SC,set grppri $group_id3 1,grppri       = 1,,PASS,,chsize=3.5,
103,1,RDL-3000-452,SC,set grppri $group_id3 2,grppri       = 2,,PASS,,chsize=3.5,
104,1,RDL-3000-453,SC,set grppri $group_id3 3,grppri       = 3,,PASS,,chsize=3.5,
105,1,RDL-3000-454,SC,set grppri $group_id3 4,grppri       = 4,,PASS,,chsize=3.5,
106,1,RDL-3000-455,SC,set grppri $group_id3 5,grppri       = 5,,PASS,,chsize=3.5,
107,1,RDL-3000-456,SC,set grppri $group_id3 6,grppri       = 6,,PASS,,chsize=3.5,
108,1,RDL-3000-457,SC,set grppri $group_id3 7,grppri       = 7,,PASS,,chsize=3.5,
109,1,RDL-3000-458,SC,set grppri $group_id3 8,Syntax: grppri,,PASS,,,
110,1,RDL-3000-459,SC,enable $group_id3,ID enabled,,PASS,NEXT,,
111,1,RDL-3000-459,SC,show groups $group_id3,TEST_GROUP1     Group,,PASS,,,
112,1,RDL-3000-460,SC,del id $group_id3,,,PASS,NEXT,,
113,1,RDL-3000-461,SC,set chsize 7,,,PASS,NEXT,,
114,1,RDL-3000-461,SC,save config,,,PASS,,,
115,1,RDL-3000-462,SC,new group,group ID: ?,group_id4,PASS,,,
116,1,RDL-3000-463,SC,set idname $group_id4 TEST_GROUP2,idname       = TEST_GROUP2,,PASS,,chsize=7,
117,1,RDL-3000-463,SC,set groupmode $group_id4 mimoab,groupmode    = mimoab,,PASS,,chsize=7,
23,1,RDL-3000-401,SC,set grpvid $group_id4 400,grpvid       = 400,,PASS,,chsize=3.5,
118,1,RDL-3000-464,SC,set grpviden $group_id4 on,grpviden     = on,,PASS,,chsize=7,
119,1,RDL-3000-465,SC,set bsporten $group_id4 off,bsporten     = off,,PASS,,chsize=7,
120,1,RDL-3000-466,SC,set bsporten $group_id4 on,bsporten     = on,,PASS,,chsize=7,
121,1,RDL-3000-467,SC,set sstoss $group_id4 on,sstoss       = on,,PASS,,chsize=7,
122,1,RDL-3000-468,SC,set sstoss $group_id4 off,sstoss       = off,,PASS,,chsize=7,
123,1,RDL-3000-469,SC,set groupmode $group_id4 mimoa,groupmode    = mimoa,,PASS,,chsize=7,
124,1,RDL-3000-470,SC,set grprate $group_id4 0,(2.3 Mbps),,PASS,,chsize=7,
125,1,RDL-3000-471,SC,set grprate $group_id4 1,(4.6 Mbps),,PASS,,chsize=7,
126,1,RDL-3000-472,SC,set grprate $group_id4 2,(7 Mbps),,PASS,,chsize=7,
127,1,RDL-3000-473,SC,set grprate $group_id4 3,(9.3 Mbps),,PASS,,chsize=7,
128,1,RDL-3000-474,SC,set grprate $group_id4 4,(14 Mbps),,PASS,,chsize=7,
129,1,RDL-3000-475,SC,set grprate $group_id4 5,(18.6 Mbps),,PASS,,chsize=7,
130,1,RDL-3000-476,SC,set grprate $group_id4 6,(20.9 Mbps),,PASS,,chsize=7,
131,1,RDL-3000-477,SC,set grprate $group_id4 7,(23.3 Mbps),,PASS,,chsize=7,
132,1,RDL-3000-478,SC,set grprate $group_id4 8,(24.8 Mbps),,PASS,,chsize=7,
133,1,RDL-3000-479,SC,set grprate $group_id4 9,(28 Mbps),,PASS,,chsize=7,
134,1,RDL-3000-480,SC,set grprate $group_id4 10,(31.1 Mbps),,PASS,,chsize=7,
135,1,RDL-3000-481,SC,set grprate $group_id4 11,(32.6 Mbps),,PASS,,chsize=7,
136,1,RDL-3000-478,SC,set groupmode $group_id4 mimoab,groupmode    = mimoab,,PASS,,chsize=7,
137,1,RDL-3000-479,SC,set grprate $group_id4 0,(2.3 Mbps),,PASS,,chsize=7,
138,1,RDL-3000-480,SC,set grprate $group_id4 1,(4.6 Mbps),,PASS,,chsize=7,
139,1,RDL-3000-481,SC,set grprate $group_id4 2,(7 Mbps),,PASS,,chsize=7,
140,1,RDL-3000-482,SC,set grprate $group_id4 3,(9.3 Mbps),,PASS,,chsize=7,
141,1,RDL-3000-483,SC,set grprate $group_id4 4,(14 Mbps),,PASS,,chsize=7,
142,1,RDL-3000-484,SC,set grprate $group_id4 5,(18.6 Mbps),,PASS,,chsize=7,
143,1,RDL-3000-485,SC,set grprate $group_id4 6,(20.9 Mbps),,PASS,,chsize=7,
144,1,RDL-3000-486,SC,set grprate $group_id4 7,(23.3 Mbps),,PASS,,chsize=7,
145,1,RDL-3000-487,SC,set grprate $group_id4 8,(24.8 Mbps),,PASS,,chsize=7,
146,1,RDL-3000-488,SC,set grprate $group_id4 9,(28 Mbps),,PASS,,chsize=7,
147,1,RDL-3000-489,SC,set grprate $group_id4 10,(31.1 Mbps),,PASS,,chsize=7,
148,1,RDL-3000-490,SC,set grprate $group_id4 11,(32.6 Mbps),,PASS,,chsize=7,
149,1,RDL-3000-491,SC,set grprate $group_id4 12,(4.6 Mbps),,PASS,,chsize=7,
150,1,RDL-3000-492,SC,set grprate $group_id4 13,(9.3 Mbps),,PASS,,chsize=7,
151,1,RDL-3000-493,SC,set grprate $group_id4 14,(14 Mbps),,PASS,,chsize=7,
152,1,RDL-3000-494,SC,set grprate $group_id4 15,(18.6 Mbps),,PASS,,chsize=7,
153,1,RDL-3000-495,SC,set grprate $group_id4 16,(28 Mbps),,PASS,,chsize=7,
154,1,RDL-3000-496,SC,set grprate $group_id4 17,(37.3 Mbps),,PASS,,chsize=7,
155,1,RDL-3000-497,SC,set grprate $group_id4 18,(41.9 Mbps),,PASS,,chsize=7,
156,1,RDL-3000-498,SC,set grprate $group_id4 19,(46.6 Mbps),,PASS,,chsize=7,
157,1,RDL-3000-499,SC,set grprate $group_id4 20,(49.7 Mbps),,PASS,,chsize=7,
158,1,RDL-3000-500,SC,set grprate $group_id4 21,(56 Mbps),,PASS,,chsize=7,
159,1,RDL-3000-501,SC,set grprate $group_id4 22,(62.2 Mbps),,PASS,,chsize=7,
160,1,RDL-3000-502,SC,set grprate $group_id4 23,(65.3 Mbps),,PASS,,chsize=7,
161,1,RDL-3000-495,SC,set grprate $group_id4 auto,grprate      = auto,,PASS,,chsize=7,
162,1,RDL-3000-496,SC,set grpcir $group_id4 50,grpcir       = 50,,PASS,,chsize=7,
163,1,RDL-3000-497,SC,set grppir $group_id4 50,grppir       = 50,,PASS,,chsize=7,
165,1,RDL-3000-499,SC,set grppri $group_id4 7,grppri       = 7,,PASS,,chsize=7,
166,1,RDL-3000-500,SC,enable $group_id4,ID enabled,,PASS,NEXT,chsize=7,
167,1,RDL-3000-501,SC,del id $group_id4,,,PASS,NEXT,,
168,1,RDL-3000-502,SC,set chsize 14,,,PASS,NEXT,,
169,1,RDL-3000-502,SC,save config,,,PASS,,chsize=14,
170,1,RDL-3000-503,SC,new group,group ID: ?,group_id5,PASS,,chsize=14,
171,1,RDL-3000-504,SC,set idname $group_id5 TEST_GROUP3,idname       = TEST_GROUP3,,PASS,,chsize=14,
172,1,RDL-3000-504,SC,set groupmode $group_id5 mimoab,groupmode    = mimoab,,PASS,,chsize=14,
23,1,RDL-3000-401,SC,set grpvid $group_id5 500,grpvid       = 500,,PASS,,chsize=3.5,
173,1,RDL-3000-505,SC,set grpviden $group_id5 on,grpviden     = on,,PASS,,chsize=14,
174,1,RDL-3000-506,SC,set bsporten $group_id5 off,bsporten     = off,,PASS,,chsize=14,
175,1,RDL-3000-507,SC,set bsporten $group_id5 on,bsporten     = on,,PASS,,chsize=14,
176,1,RDL-3000-508,SC,set sstoss $group_id5 on,sstoss       = on,,PASS,,chsize=14,
177,1,RDL-3000-509,SC,set sstoss $group_id5 off,sstoss       = off,,PASS,,chsize=14,
178,1,RDL-3000-510,SC,set groupmode $group_id5 mimoa,groupmode    = mimoa,,PASS,,chsize=14,
179,1,RDL-3000-511,SC,set grprate $group_id5 0,(4.6 Mbps),,PASS,,chsize=14,
180,1,RDL-3000-512,SC,set grprate $group_id5 1,(9.3 Mbps),,PASS,,chsize=14,
181,1,RDL-3000-513,SC,set grprate $group_id5 2,(14 Mbps),,PASS,,chsize=14,
182,1,RDL-3000-514,SC,set grprate $group_id5 3,(18.6 Mbps),,PASS,,chsize=14,
183,1,RDL-3000-515,SC,set grprate $group_id5 4,(28 Mbps),,PASS,,chsize=14,
184,1,RDL-3000-516,SC,set grprate $group_id5 5,(37.3 Mbps),,PASS,,chsize=14,
185,1,RDL-3000-517,SC,set grprate $group_id5 6,(41.9 Mbps),,PASS,,chsize=14,
186,1,RDL-3000-518,SC,set grprate $group_id5 7,(46.6 Mbps),,PASS,,chsize=14,
187,1,RDL-3000-519,SC,set grprate $group_id5 8,(49.7 Mbps),,PASS,,chsize=14,
188,1,RDL-3000-520,SC,set grprate $group_id5 9,(56 Mbps),,PASS,,chsize=14,
189,1,RDL-3000-521,SC,set grprate $group_id5 10,(62.2 Mbps),,PASS,,chsize=14,
190,1,RDL-3000-522,SC,set grprate $group_id5 11,(65.3 Mbps),,PASS,,chsize=14,
191,1,RDL-3000-519,SC,set groupmode $group_id5 mimoab,groupmode    = mimoab,,PASS,,chsize=14,
192,1,RDL-3000-520,SC,set grprate $group_id5 0,(4.6 Mbps),,PASS,,chsize=14,
193,1,RDL-3000-521,SC,set grprate $group_id5 1,(9.3 Mbps),,PASS,,chsize=14,
194,1,RDL-3000-522,SC,set grprate $group_id5 2,(14 Mbps),,PASS,,chsize=14,
195,1,RDL-3000-523,SC,set grprate $group_id5 3,(18.6 Mbps),,PASS,,chsize=14,
196,1,RDL-3000-524,SC,set grprate $group_id5 4,(28 Mbps),,PASS,,chsize=14,
197,1,RDL-3000-525,SC,set grprate $group_id5 5,(37.3 Mbps),,PASS,,chsize=14,
198,1,RDL-3000-526,SC,set grprate $group_id5 6,(41.9 Mbps),,PASS,,chsize=14,
199,1,RDL-3000-527,SC,set grprate $group_id5 7,(46.6 Mbps),,PASS,,chsize=14,
200,1,RDL-3000-528,SC,set grprate $group_id5 8,(49.7 Mbps),,PASS,,chsize=14,
201,1,RDL-3000-529,SC,set grprate $group_id5 9,(56 Mbps),,PASS,,chsize=14,
202,1,RDL-3000-530,SC,set grprate $group_id5 10,(62.2 Mbps),,PASS,,chsize=14,
203,1,RDL-3000-531,SC,set grprate $group_id5 11,(65.3 Mbps),,PASS,,chsize=14,
204,1,RDL-3000-532,SC,set grprate $group_id5 12,(9.3 Mbps),,PASS,,chsize=14,
205,1,RDL-3000-533,SC,set grprate $group_id5 13,(18.6 Mbps),,PASS,,chsize=14,
206,1,RDL-3000-534,SC,set grprate $group_id5 14,(28 Mbps),,PASS,,chsize=14,
207,1,RDL-3000-535,SC,set grprate $group_id5 15,(37.3 Mbps),,PASS,,chsize=14,
208,1,RDL-3000-536,SC,set grprate $group_id5 16,(56 Mbps),,PASS,,chsize=14,
209,1,RDL-3000-537,SC,set grprate $group_id5 17,(74.6 Mbps),,PASS,,chsize=14,
210,1,RDL-3000-538,SC,set grprate $group_id5 18,(83.9 Mbps),,PASS,,chsize=14,
211,1,RDL-3000-539,SC,set grprate $group_id5 19,(93.3 Mbps),,PASS,,chsize=14,
212,1,RDL-3000-540,SC,set grprate $group_id5 20,(99.5 Mbps),,PASS,,chsize=14,
213,1,RDL-3000-541,SC,set grprate $group_id5 21,(112 Mbps),,PASS,,chsize=14,
214,1,RDL-3000-542,SC,set grprate $group_id5 22,(124.4 Mbps),,PASS,,chsize=14,
215,1,RDL-3000-543,SC,set grprate $group_id5 23,(130.6 Mbps),,PASS,,chsize=14,
216,1,RDL-3000-536,SC,set grprate $group_id5 auto,grprate      = auto,,PASS,,chsize=14,
217,1,RDL-3000-537,SC,set grpcir $group_id5 50,grpcir       = 50,,PASS,,chsize=14,
218,1,RDL-3000-538,SC,set grppir $group_id5 50,grppir       = 50,,PASS,,chsize=14,
220,1,RDL-3000-540,SC,set grppri $group_id5 7,grppri       = 7,,PASS,,chsize=14,
221,1,RDL-3000-541,SC,enable $group_id5,ID enabled,,PASS,NEXT,chsize=14,
222,1,RDL-3000-542,SC,del id $group_id5,,,PASS,NEXT,chsize=14,
