TestID,Step,TestLinkID,DUT,CMD,ResponseVerification,Postaction,Verdict,Failed action,PreCondition,Comments
403,1,RDL-3000-403,SC,new group,group ID: ?,group_id3,PASS,,chsize=3.5,
404,1,RDL-3000-404,SC,set idname $group_id3 TEST_GROUP1,idname       = TEST_GROUP1,,PASS,,chsize=3.5,
405,1,RDL-3000-405,SC,set groupmode $group_id3 mimoab,groupmode    = mimoab,,PASS,,chsize=3.5,
406,1,RDL-3000-406,SC,set grpviden $group_id3 on,grpviden     = on,,PASS,,chsize=3.5,
407,1,RDL-3000-407,SC,set bsporten $group_id3 off,bsporten     = off,,PASS,,chsize=3.5,
408,1,RDL-3000-408,SC,set bsporten $group_id3 on,bsporten     = on,,PASS,,chsize=3.5,
409,1,RDL-3000-409,SC,set sstoss $group_id3 on,sstoss       = on,,PASS,,chsize=3.5,
410,1,RDL-3000-410,SC,set sstoss $group_id3 off,sstoss       = off,,PASS,,chsize=3.5,
411,1,RDL-3000-411,SC,set groupmode $group_id3 mimoa,groupmode    = mimoa,,PASS,,chsize=3.5,
412,1,RDL-3000-412,SC,set grprate $group_id3 0,(1.1 Mbps),,PASS,,chsize=3.5,
413,1,RDL-3000-413,SC,set grprate $group_id3 1,(2.1 Mbps),,PASS,,chsize=3.5,
414,1,RDL-3000-414,SC,set grprate $group_id3 2,(3.2 Mbps),,PASS,,chsize=3.5,
415,1,RDL-3000-415,SC,set grprate $group_id3 3,(4.2 Mbps),,PASS,,chsize=3.5,
416,1,RDL-3000-416,SC,set grprate $group_id3 4,(6.3 Mbps),,PASS,,chsize=3.5,
417,1,RDL-3000-417,SC,set grprate $group_id3 5,(8.4 Mbps),,PASS,,chsize=3.5,
418,1,RDL-3000-418,SC,set grprate $group_id3 6,(9.5 Mbps),,PASS,,chsize=3.5,
419,1,RDL-3000-419,SC,set grprate $group_id3 7,(10.5 Mbps),,PASS,,chsize=3.5,
,1,RDL-3000-420,SC,set grprate $group_id3 8,(11.2 Mbps),,PASS,,chsize=3.5,
,1,RDL-3000-421,SC,set grprate $group_id3 9,(12.6 Mbps),,PASS,,chsize=3.5,
,1,RDL-3000-422,SC,set grprate $group_id3 10,(14 Mbps),,PASS,,chsize=3.5,
,1,RDL-3000-423,SC,set grprate $group_id3 11,(14.7 Mbps),,PASS,,chsize=3.5,
420,1,RDL-3000-420,SC,set groupmode $group_id3 mimoab,groupmode    = mimoab,,PASS,,chsize=3.5,
421,1,RDL-3000-421,SC,set grprate $group_id3 0,(1.1 Mbps),,PASS,,chsize=3.5,
422,1,RDL-3000-422,SC,set grprate $group_id3 1,(2.1 Mbps),,PASS,,chsize=3.5,
423,1,RDL-3000-423,SC,set grprate $group_id3 2,(3.2 Mbps),,PASS,,chsize=3.5,
424,1,RDL-3000-424,SC,set grprate $group_id3 3,(4.2 Mbps),,PASS,,chsize=3.5,
425,1,RDL-3000-425,SC,set grprate $group_id3 4,(6.3 Mbps),,PASS,,chsize=3.5,
426,1,RDL-3000-426,SC,set grprate $group_id3 5,(8.4 Mbps),,PASS,,chsize=3.5,
427,1,RDL-3000-427,SC,set grprate $group_id3 6,(9.5 Mbps),,PASS,,chsize=3.5,
428,1,RDL-3000-428,SC,set grprate $group_id3 7,(10.5 Mbps),,PASS,,chsize=3.5,
429,1,RDL-3000-429,SC,set grprate $group_id3 8,(11.2 Mbps),,PASS,,chsize=3.5,
430,1,RDL-3000-430,SC,set grprate $group_id3 9,(12.6 Mbps),,PASS,,chsize=3.5,
431,1,RDL-3000-431,SC,set grprate $group_id3 10,(14 Mbps),,PASS,,chsize=3.5,
432,1,RDL-3000-432,SC,set grprate $group_id3 11,(14.7 Mbps),,PASS,,chsize=3.5,
433,1,RDL-3000-433,SC,set grprate $group_id3 12,(2.1 Mbps),,PASS,,chsize=3.5,
434,1,RDL-3000-434,SC,set grprate $group_id3 13,(4.2 Mbps),,PASS,,chsize=3.5,
435,1,RDL-3000-435,SC,set grprate $group_id3 14,(6.3 Mbps),,PASS,,chsize=3.5,
436,1,RDL-3000-436,SC,set grprate $group_id3 15,(8.4 Mbps),,PASS,,chsize=3.5,
,1,RDL-3000-437,SC,set grprate $group_id3 16,(12.6 Mbps),,PASS,,chsize=3.5,
,1,RDL-3000-438,SC,set grprate $group_id3 17,(16.8 Mbps),,PASS,,chsize=3.5,
,1,RDL-3000-439,SC,set grprate $group_id3 18,(18.9 Mbps),,PASS,,chsize=3.5,
,1,RDL-3000-440,SC,set grprate $group_id3 19,(21 Mbps),,PASS,,chsize=3.5,
,1,RDL-3000-441,SC,set grprate $group_id3 20,(22.4 Mbps),,PASS,,chsize=3.5,
,1,RDL-3000-442,SC,set grprate $group_id3 21,(25.2 Mbps),,PASS,,chsize=3.5,
,1,RDL-3000-443,SC,set grprate $group_id3 22,(28 Mbps),,PASS,,chsize=3.5,
,1,RDL-3000-444,SC,set grprate $group_id3 23,(29.4 Mbps),,PASS,,chsize=3.5,
437,1,RDL-3000-437,SC,set grprate $group_id3 auto,grprate      = auto,,PASS,,chsize=3.5,
438,1,RDL-3000-438,SC,set grpcir $group_id3 50,grpcir       = 50,,PASS,,chsize=3.5,
439,1,RDL-3000-439,SC,set grpcir $group_id3 50000,grpcir       = 50000,,PASS,,chsize=3.5,
440,1,RDL-3000-440,SC,set grpcir $group_id3 100000,Syntax: grpcir,,PASS,,chsize=3.5,
441,1,RDL-3000-441,SC,set grppir $group_id3 50,grppir       = 50,,PASS,,chsize=3.5,
442,1,RDL-3000-442,SC,set grppir $group_id3 50000,grppir       = 50000,,PASS,,chsize=3.5,
443,1,RDL-3000-443,SC,set grppir $group_id3 -10,Syntax: grppir,,PASS,,chsize=3.5,
444,1,RDL-3000-444,SC,set sstoss $group_id3 test,Syntax: sstoss,,PASS,,chsize=3.5,
445,1,RDL-3000-445,SC,set bsporten $group_id3 test,Syntax: bsporten,,PASS,,chsize=3.5,
446,1,RDL-3000-446,SC,set grpvid $group_id3 0,grpvid       = 0,,PASS,,chsize=3.5,
447,1,RDL-3000-447,SC,set grpvid $group_id3 1,grpvid       = 1,,PASS,,chsize=3.5,
448,1,RDL-3000-448,SC,set grpvid $group_id3 4095,grpvid       = 4095,,PASS,,chsize=3.5,
449,1,RDL-3000-449,SC,set grpvid $group_id3 5000,Syntax: grpvid,,PASS,,chsize=3.5,
450,1,RDL-3000-450,SC,set grppri $group_id3 0,grppri       = 0,,PASS,,chsize=3.5,
451,1,RDL-3000-451,SC,set grppri $group_id3 1,grppri       = 1,,PASS,,chsize=3.5,
452,1,RDL-3000-452,SC,set grppri $group_id3 2,grppri       = 2,,PASS,,chsize=3.5,
453,1,RDL-3000-453,SC,set grppri $group_id3 3,grppri       = 3,,PASS,,chsize=3.5,
454,1,RDL-3000-454,SC,set grppri $group_id3 4,grppri       = 4,,PASS,,chsize=3.5,
455,1,RDL-3000-455,SC,set grppri $group_id3 5,grppri       = 5,,PASS,,chsize=3.5,
456,1,RDL-3000-456,SC,set grppri $group_id3 6,grppri       = 6,,PASS,,chsize=3.5,
457,1,RDL-3000-457,SC,set grppri $group_id3 7,grppri       = 7,,PASS,,chsize=3.5,
458,1,RDL-3000-458,SC,set grppri $group_id3 8,Syntax: grppri,,PASS,,,
459,1,RDL-3000-459,SC,enable $group_id3,ID enabled,,PASS,NEXT,,
459,1,RDL-3000-459,SC,show groups $group_id3,TEST_GROUP1     Group,,PASS,,,
460,1,RDL-3000-460,SC,del id $group_id3,,,PASS,NEXT,,
461,1,RDL-3000-461,SC,set chsize 7,,,PASS,NEXT,,
461,1,RDL-3000-461,SC,save config,,,PASS,,,
462,1,RDL-3000-462,SC,new group,group ID: ?,group_id4,PASS,,,
463,1,RDL-3000-463,SC,set idname $group_id4 TEST_GROUP2,idname       = TEST_GROUP2,,PASS,,chsize=7,
463,1,RDL-3000-463,SC,set groupmode $group_id4 mimoab,groupmode    = mimoab,,PASS,,chsize=7,
464,1,RDL-3000-464,SC,set grpviden $group_id4 on,grpviden     = on,,PASS,,chsize=7,
465,1,RDL-3000-465,SC,set bsporten $group_id4 off,bsporten     = off,,PASS,,chsize=7,
466,1,RDL-3000-466,SC,set bsporten $group_id4 on,bsporten     = on,,PASS,,chsize=7,
467,1,RDL-3000-467,SC,set sstoss $group_id4 on,sstoss       = on,,PASS,,chsize=7,
468,1,RDL-3000-468,SC,set sstoss $group_id4 off,sstoss       = off,,PASS,,chsize=7,
469,1,RDL-3000-469,SC,set groupmode $group_id4 mimoa,groupmode    = mimoa,,PASS,,chsize=7,
470,1,RDL-3000-470,SC,set grprate $group_id4 0,(2.1 Mbps),,PASS,,chsize=7,
471,1,RDL-3000-471,SC,set grprate $group_id4 1,(4.2 Mbps),,PASS,,chsize=7,
472,1,RDL-3000-472,SC,set grprate $group_id4 2,(6.3 Mbps),,PASS,,chsize=7,
473,1,RDL-3000-473,SC,set grprate $group_id4 3,(8.4 Mbps),,PASS,,chsize=7,
474,1,RDL-3000-474,SC,set grprate $group_id4 4,(12.6 Mbps),,PASS,,chsize=7,
475,1,RDL-3000-475,SC,set grprate $group_id4 5,(16.8 Mbps),,PASS,,chsize=7,
476,1,RDL-3000-476,SC,set grprate $group_id4 6,(18.9 Mbps),,PASS,,chsize=7,
477,1,RDL-3000-477,SC,set grprate $group_id4 7,(21 Mbps),,PASS,,chsize=7,
,1,RDL-3000-478,SC,set grprate $group_id4 8,(22.4 Mbps),,PASS,,chsize=7,
,1,RDL-3000-479,SC,set grprate $group_id4 9,(25.2 Mbps),,PASS,,chsize=7,
,1,RDL-3000-480,SC,set grprate $group_id4 10,(28 Mbps),,PASS,,chsize=7,
,1,RDL-3000-481,SC,set grprate $group_id4 11,(29.4 Mbps),,PASS,,chsize=7,
478,1,RDL-3000-478,SC,set groupmode $group_id4 mimoab,groupmode    = mimoab,,PASS,,chsize=7,
479,1,RDL-3000-479,SC,set grprate $group_id4 0,(2.1 Mbps),,PASS,,chsize=7,
480,1,RDL-3000-480,SC,set grprate $group_id4 1,(4.2 Mbps),,PASS,,chsize=7,
481,1,RDL-3000-481,SC,set grprate $group_id4 2,(6.3 Mbps),,PASS,,chsize=7,
482,1,RDL-3000-482,SC,set grprate $group_id4 3,(8.4 Mbps),,PASS,,chsize=7,
483,1,RDL-3000-483,SC,set grprate $group_id4 4,(12.6 Mbps),,PASS,,chsize=7,
484,1,RDL-3000-484,SC,set grprate $group_id4 5,(16.8 Mbps),,PASS,,chsize=7,
485,1,RDL-3000-485,SC,set grprate $group_id4 6,(18.9 Mbps),,PASS,,chsize=7,
486,1,RDL-3000-486,SC,set grprate $group_id4 7,(21 Mbps),,PASS,,chsize=7,
487,1,RDL-3000-487,SC,set grprate $group_id4 8,(22.4 Mbps),,PASS,,chsize=7,
488,1,RDL-3000-488,SC,set grprate $group_id4 9,(25.2 Mbps),,PASS,,chsize=7,
489,1,RDL-3000-489,SC,set grprate $group_id4 10,(28 Mbps),,PASS,,chsize=7,
490,1,RDL-3000-490,SC,set grprate $group_id4 11,(29.4 Mbps),,PASS,,chsize=7,
491,1,RDL-3000-491,SC,set grprate $group_id4 12,(4.2 Mbps),,PASS,,chsize=7,
492,1,RDL-3000-492,SC,set grprate $group_id4 13,(8.4 Mbps),,PASS,,chsize=7,
493,1,RDL-3000-493,SC,set grprate $group_id4 14,(12.6 Mbps),,PASS,,chsize=7,
494,1,RDL-3000-494,SC,set grprate $group_id4 15,(16.8 Mbps),,PASS,,chsize=7,
,1,RDL-3000-495,SC,set grprate $group_id4 16,(25.2 Mbps),,PASS,,chsize=7,
,1,RDL-3000-496,SC,set grprate $group_id4 17,(33.6 Mbps),,PASS,,chsize=7,
,1,RDL-3000-497,SC,set grprate $group_id4 18,(37.8 Mbps),,PASS,,chsize=7,
,1,RDL-3000-498,SC,set grprate $group_id4 19,(42 Mbps),,PASS,,chsize=7,
,1,RDL-3000-499,SC,set grprate $group_id4 20,(44.8 Mbps),,PASS,,chsize=7,
,1,RDL-3000-500,SC,set grprate $group_id4 21,(50.4 Mbps),,PASS,,chsize=7,
,1,RDL-3000-501,SC,set grprate $group_id4 22,(56 Mbps),,PASS,,chsize=7,
,1,RDL-3000-502,SC,set grprate $group_id4 23,(58.8 Mbps),,PASS,,chsize=7,
495,1,RDL-3000-495,SC,set grprate $group_id4 auto,grprate      = auto,,PASS,,chsize=7,
496,1,RDL-3000-496,SC,set grpcir $group_id4 50,grpcir       = 50,,PASS,,chsize=7,
497,1,RDL-3000-497,SC,set grppir $group_id4 50,grppir       = 50,,PASS,,chsize=7,
498,1,RDL-3000-498,SC,set grpvid $group_id4 1,grpvid       = 1,,PASS,,chsize=7,
499,1,RDL-3000-499,SC,set grppri $group_id4 7,grppri       = 7,,PASS,,chsize=7,
500,1,RDL-3000-500,SC,enable $group_id4,ID enabled,,PASS,NEXT,chsize=7,
501,1,RDL-3000-501,SC,del id $group_id4,,,PASS,NEXT,,
502,1,RDL-3000-502,SC,set chsize 14,,,PASS,NEXT,,
502,1,RDL-3000-502,SC,save config,,,PASS,,chsize=14,
503,1,RDL-3000-503,SC,new group,group ID: ?,group_id5,PASS,,chsize=14,
504,1,RDL-3000-504,SC,set idname $group_id5 TEST_GROUP3,idname       = TEST_GROUP3,,PASS,,chsize=14,
504,1,RDL-3000-504,SC,set groupmode $group_id5 mimoab,groupmode    = mimoab,,PASS,,chsize=14,
505,1,RDL-3000-505,SC,set grpviden $group_id5 on,grpviden     = on,,PASS,,chsize=14,
506,1,RDL-3000-506,SC,set bsporten $group_id5 off,bsporten     = off,,PASS,,chsize=14,
507,1,RDL-3000-507,SC,set bsporten $group_id5 on,bsporten     = on,,PASS,,chsize=14,
508,1,RDL-3000-508,SC,set sstoss $group_id5 on,sstoss       = on,,PASS,,chsize=14,
509,1,RDL-3000-509,SC,set sstoss $group_id5 off,sstoss       = off,,PASS,,chsize=14,
510,1,RDL-3000-510,SC,set groupmode $group_id5 mimoa,groupmode    = mimoa,,PASS,,chsize=14,
511,1,RDL-3000-511,SC,set grprate $group_id5 0,(4.2 Mbps),,PASS,,chsize=14,
512,1,RDL-3000-512,SC,set grprate $group_id5 1,(8.4 Mbps),,PASS,,chsize=14,
513,1,RDL-3000-513,SC,set grprate $group_id5 2,(12.6 Mbps),,PASS,,chsize=14,
514,1,RDL-3000-514,SC,set grprate $group_id5 3,(16.8 Mbps),,PASS,,chsize=14,
515,1,RDL-3000-515,SC,set grprate $group_id5 4,(25.2 Mbps),,PASS,,chsize=14,
516,1,RDL-3000-516,SC,set grprate $group_id5 5,(33.6 Mbps),,PASS,,chsize=14,
517,1,RDL-3000-517,SC,set grprate $group_id5 6,(37.8 Mbps),,PASS,,chsize=14,
518,1,RDL-3000-518,SC,set grprate $group_id5 7,(42 Mbps),,PASS,,chsize=14,
,1,RDL-3000-519,SC,set grprate $group_id5 8,(44.8 Mbps),,PASS,,chsize=14,
,1,RDL-3000-520,SC,set grprate $group_id5 9,(50.4 Mbps),,PASS,,chsize=14,
,1,RDL-3000-521,SC,set grprate $group_id5 10,(56 Mbps),,PASS,,chsize=14,
,1,RDL-3000-522,SC,set grprate $group_id5 11,(58.8 Mbps),,PASS,,chsize=14,
519,1,RDL-3000-519,SC,set groupmode $group_id5 mimoab,groupmode    = mimoab,,PASS,,chsize=14,
520,1,RDL-3000-520,SC,set grprate $group_id5 0,(4.2 Mbps),,PASS,,chsize=14,
521,1,RDL-3000-521,SC,set grprate $group_id5 1,(8.4 Mbps),,PASS,,chsize=14,
522,1,RDL-3000-522,SC,set grprate $group_id5 2,(12.6 Mbps),,PASS,,chsize=14,
523,1,RDL-3000-523,SC,set grprate $group_id5 3,(16.8 Mbps),,PASS,,chsize=14,
524,1,RDL-3000-524,SC,set grprate $group_id5 4,(25.2 Mbps),,PASS,,chsize=14,
525,1,RDL-3000-525,SC,set grprate $group_id5 5,(33.6 Mbps),,PASS,,chsize=14,
526,1,RDL-3000-526,SC,set grprate $group_id5 6,(37.8 Mbps),,PASS,,chsize=14,
527,1,RDL-3000-527,SC,set grprate $group_id5 7,(42 Mbps),,PASS,,chsize=14,
528,1,RDL-3000-528,SC,set grprate $group_id5 8,(44.8 Mbps),,PASS,,chsize=14,
529,1,RDL-3000-529,SC,set grprate $group_id5 9,(50.4 Mbps),,PASS,,chsize=14,
530,1,RDL-3000-530,SC,set grprate $group_id5 10,(56 Mbps),,PASS,,chsize=14,
531,1,RDL-3000-531,SC,set grprate $group_id5 11,(58.8 Mbps),,PASS,,chsize=14,
532,1,RDL-3000-532,SC,set grprate $group_id5 12,(8.4 Mbps),,PASS,,chsize=14,
533,1,RDL-3000-533,SC,set grprate $group_id5 13,(16.8 Mbps),,PASS,,chsize=14,
534,1,RDL-3000-534,SC,set grprate $group_id5 14,(25.2 Mbps),,PASS,,chsize=14,
535,1,RDL-3000-535,SC,set grprate $group_id5 15,(33.6 Mbps),,PASS,,chsize=14,
,1,RDL-3000-536,SC,set grprate $group_id5 16,(50.4 Mbps),,PASS,,chsize=14,
,1,RDL-3000-537,SC,set grprate $group_id5 17,(67.2 Mbps),,PASS,,chsize=14,
,1,RDL-3000-538,SC,set grprate $group_id5 18,(75.6 Mbps),,PASS,,chsize=14,
,1,RDL-3000-539,SC,set grprate $group_id5 19,(84 Mbps),,PASS,,chsize=14,
,1,RDL-3000-540,SC,set grprate $group_id5 20,(89.6 Mbps),,PASS,,chsize=14,
,1,RDL-3000-541,SC,set grprate $group_id5 21,(100.8 Mbps),,PASS,,chsize=14,
,1,RDL-3000-542,SC,set grprate $group_id5 22,(112 Mbps),,PASS,,chsize=14,
,1,RDL-3000-543,SC,set grprate $group_id5 23,(117.6 Mbps),,PASS,,chsize=14,
536,1,RDL-3000-536,SC,set grprate $group_id5 auto,grprate      = auto,,PASS,,chsize=14,
537,1,RDL-3000-537,SC,set grpcir $group_id5 50,grpcir       = 50,,PASS,,chsize=14,
538,1,RDL-3000-538,SC,set grppir $group_id5 50,grppir       = 50,,PASS,,chsize=14,
539,1,RDL-3000-539,SC,set grpvid $group_id5 1,grpvid       = 1,,PASS,,chsize=14,
540,1,RDL-3000-540,SC,set grppri $group_id5 7,grppri       = 7,,PASS,,chsize=14,
541,1,RDL-3000-541,SC,enable $group_id5,ID enabled,,PASS,NEXT,chsize=14,
542,1,RDL-3000-542,SC,del id $group_id5,,,PASS,NEXT,chsize=14,
