TestID,Step,TestLinkID,DUT,CMD,ResponseVerification,Postaction,Verdict,Failed action,PreCondition,Comments
23,1,RDL-3000-23,ALL,set sntp on,,,PASS,NEXT,,
23,2,RDL-3000-23,ALL,set sntp,sntp         = On,,PASS,,,
24,1,RDL-3000-24,ALL,set sntpip 10.10.10.1,,,PASS,NEXT,,
24,2,RDL-3000-24,ALL,set sntpip,sntpip       = 10.10.10.1,,PASS,,,
25,1,RDL-3000-25,ALL,set sntpip 0,Syntax: sntpip,,PASS,,,
26,1,RDL-3000-26,ALL,set sntppoll  12,,,PASS,,,
27,1,RDL-3000-27,ALL,set sntppoll 10000000,Syntax: sntppoll,,PASS,,,
28,1,RDL-3000-28,ALL,set gmt -4:30,,,PASS,NEXT,,
28,2,RDL-3000-28,ALL,set gmt,gmt          = -4:30,,PASS,,,
29,1,RDL-3000-29,ALL,set gmt 12:34:60,Syntax: gmt,,PASS,,,
30,1,RDL-3000-30,ALL,set sntp off,,,PASS,,,
31,1,RDL-3000-31,ALL,set syslog off,,,PASS,,,
32,1,RDL-3000-32,ALL,set syslog  failed_test,Syntax: syslog,,PASS,,,
33,1,RDL-3000-33,ALL,set syslog on,,,PASS,,,
34,1,RDL-3000-34,ALL,set syslogip 10.10.10.2,,,PASS,NEXT,,
34,2,RDL-3000-34,ALL,set syslogip,syslogip     = 10.10.10.2,,PASS,,,
35,1,RDL-3000-35,ALL,set syslogip 0,Syntax: syslogip,,PASS,,,
36,1,RDL-3000-36,ALL,set http off,,,PASS,,,
37,1,RDL-3000-37,ALL,set http failed_test,Syntax: http,,PASS,,,
38,1,RDL-3000-38,ALL,set http on,,,PASS,,,
39,1,RDL-3000-39,ALL,set https on,,,PASS,,,
40,1,RDL-3000-40,ALL,set https  invalid_opt,Syntax: https,,PASS,,,
41,1,RDL-3000-41,ALL,set https off,,,PASS,,,
42,1,RDL-3000-42,ALL,set telnet off,,,PASS,,,
43,1,RDL-3000-43,ALL,set telnet testing,Syntax: telnet.*,,PASS,,,
44,1,RDL-3000-44,ALL,set telnet on,,,PASS,,,
45,1,RDL-3000-45,ALL,set telnetport 23,,,PASS,,,
46,1,RDL-3000-46,ALL,set telnetport -1,Syntax: telnetpor,,PASS,,,
47,1,RDL-3000-47,ALL,set ssh off,,,PASS,,,
48,1,RDL-3000-48,ALL,set ssh failed_test,Syntax: ssh,,PASS,,,
49,1,RDL-3000-49,ALL,set ssh on,,,PASS,,,
50,1,RDL-3000-50,ALL,set usrauthmode radius,,,PASS,,,
51,1,RDL-3000-51,ALL,set usrauthmode local radius,,,PASS,,,
52,1,RDL-3000-52,ALL,set usrauthmode radius local,,,PASS,,,
53,1,RDL-3000-53,ALL,set usrauthmode local,,,PASS,,,
54,1,RDL-3000-54,ALL,set usrauthmode,usrauthmode = local,,PASS,,,
55,1,RDL-3000-55,ALL,set usrauthmode failed_radius,Syntax: usrauthmode,,PASS,,,
56,1,RDL-3000-56,ALL,set snmp none,,,PASS,,,
56,2,RDL-3000-56,ALL,set snmpversion none,Syntax: snmp,,PASS,,,
57,1,RDL-3000-57,ALL,set snmp v3,,,PASS,,,
57,2,RDL-3000-57,ALL,set snmpversion v3,,,PASS,,,
58,1,RDL-3000-58,ALL,set snmpversion v2,,,PASS,NEXT,,
58,2,RDL-3000-58,ALL,set snmp v2,,,PASS,,,
58,2,RDL-3000-58,ALL,set snmp,snmp         = v2,,PASS,,,
59,1,RDL-3000-59,ALL,set snmpversion v4,Syntax: snmpversion.*,,PASS,,,
60,1,RDL-3000-60,ALL,set mgmtag  failed_test,Syntax: mgmtag,,PASS,,,
61,1,RDL-3000-61,ALL,set mgmtag on,,,PASS,,,
62,1,RDL-3000-62,ALL,set mgmvid -1,Syntax: mgmvid,,PASS,,,
63,1,RDL-3000-63,ALL,set mgmvid 0,,,PASS,,,
64,1,RDL-3000-64,ALL,set mgmvid 4095,,,PASS,,,
65,1,RDL-3000-65,ALL,set mgmvid 4096,Syntax: mgmvid,,PASS,,,
66,1,RDL-3000-66,ALL,set mgmvid ,mgmvid       = 4095,,PASS,,,
67,1,RDL-3000-67,ALL,set mgmvid  test,Syntax: mgmvid,,PASS,,,
68,1,RDL-3000-68,ALL,set mgmtag off,,,PASS,,,
69,1,RDL-3000-69,ALL,set radius mode 1 on,,,PASS,,,
70,1,RDL-3000-70,ALL,set radius ip 1  1.1.1.1,,,PASS,,,
71,1,RDL-3000-71,ALL,set radius port  1 1812,,,PASS,,,
72,1,RDL-3000-72,ALL,set radius retries 1 3,,,PASS,,,
73,1,RDL-3000-73,ALL,set radius secret 1 testing123456,,,PASS,,,
74,1,RDL-3000-74,ALL,set radius timeout 1  5,,,PASS,,,
75,1,RDL-3000-75,ALL,set radius mode 1 off,,,PASS,,,
76,1,RDL-3000-76,ALL,set radius mode 2 on,,,PASS,,,
77,1,RDL-3000-77,ALL,set radius ip 2  1.1.1.1,,,PASS,,,
78,1,RDL-3000-78,ALL,set radius port  2 1812,,,PASS,,,
79,1,RDL-3000-79,ALL,set radius retries 2 3,,,PASS,,,
80,1,RDL-3000-80,ALL,set radius secret 2 testing123456,,,PASS,,,
81,1,RDL-3000-81,ALL,set radius timeout 2  5,,,PASS,,,
82,1,RDL-3000-82,ALL,set radius mode 2 off,,,PASS,,,
83,1,RDL-3000-83,ALL,snmptrap add 2.2.2.2  167  ,Error: Missing parameter,,PASS,,,
84,1,RDL-3000-84,ALL,snmptrap change 1 165 ,Error: Missing parameter,,PASS,,,
85,1,RDL-3000-85,ALL,snmptrap clearall 12,Error: Bad command,,PASS,,,
86,1,RDL-3000-86,ALL,snmptrap del 111,ERROR executing command,,PASS,,,
87,1,RDL-3000-87,ALL,snmptrap add 1.1.1.1  162 hello11,,,PASS,NEXT,,
87,2,RDL-3000-87,ALL,apply config,,,PASS,,,
88,1,RDL-3000-88,ALL,snmptrap change 0  -p  165,,,PASS,NEXT,,
88,2,RDL-3000-88,ALL,apply config,,,PASS,,,
89,1,RDL-3000-89,ALL,snmptrap clearall,,,PASS,,,
90,1,RDL-3000-90,ALL,apply config,,,PASS,,,
91,1,RDL-3000-91,ALL,snmptrap add 1.1.1.1 162 hello11,,,PASS,NEXT,,
91,2,RDL-3000-91,ALL,snmptrap add 2.2.2.2 162 hello22,,,PASS,NEXT,,
91,3,RDL-3000-91,ALL,snmptrap add 3.3.3.3 162 hello33,,,PASS,NEXT,,
91,4,RDL-3000-91,ALL,snmptrap add 4.4.4.4 162 hello44,,,PASS,NEXT,,
91,5,RDL-3000-91,ALL,snmptrap add 5.5.5.5 162 hello55,,,PASS,NEXT,,
91,6,RDL-3000-91,ALL,snmptrap add 6.6.6.6 162 hello66,,,PASS,NEXT,,
91,7,RDL-3000-91,ALL,snmptrap add 7.7.7.7 162 hello77,,,PASS,NEXT,,
91,8,RDL-3000-91,ALL,snmptrap add 8.8.8.8 162 hello88,,,PASS,NEXT,,
91,9,RDL-3000-91,ALL,snmptrap add 9.9.9.9 162 hello99,ERROR executing command.,,PASS,,,
92,1,RDL-3000-92,ALL,snmptrap del 1,,,PASS,NEXT,,
92,2,RDL-3000-92,ALL,apply config,,,PASS,,,
93,1,RDL-3000-93,ALL,snmptrap clearall,,,PASS,,,
94,1,RDL-3000-94,ALL,apply config,,,PASS,,,
95,1,RDL-3000-95,ALL,snmptrap linkupdown off,linkupdown   = off,,PASS,NEXT,,
95,2,RDL-3000-95,ALL,apply config,,,PASS,,,
96,1,RDL-3000-96,ALL,snmptrap linkupdown on,linkupdown   = on,,PASS,NEXT,,
96,2,RDL-3000-96,ALL,apply config,,,PASS,,,
97,1,RDL-3000-97,ALL,snmptrap off,,,PASS,NEXT,,
97,2,RDL-3000-97,ALL,apply config,,,PASS,,,
97,3,RDL-3000-97,ALL,snmptrap print   ,Traps Enabled:              Off,,PASS,,,
98,1,RDL-3000-98,ALL,snmptrap on   ,,,PASS,NEXT,,
98,2,RDL-3000-98,ALL,apply config,,,PASS,,,
98,3,RDL-3000-98,ALL,snmptrap print   ,Traps Enabled:              On,,PASS,,,
99,1,RDL-3000-99,ALL,snmpcommunity default,,,PASS,,,
100,1,RDL-3000-100,ALL,apply config,,,PASS,,,
101,1,RDL-3000-101,ALL,snmpcommunity add  tester1 r,,,PASS,NEXT,,
101,2,RDL-3000-101,ALL,snmpcommunity print,"3: Name =                          tester1, rights = r",,PASS,,,
102,1,RDL-3000-102,ALL,snmpcommunity add  tester2 rw,,,PASS,NEXT,,
102,2,RDL-3000-102,ALL,snmpcommunity add  tester3 wr,,,PASS,NEXT,,
102,3,RDL-3000-102,ALL,snmpcommunity add  tester4 wr,,,PASS,NEXT,,
102,4,RDL-3000-102,ALL,snmpcommunity add  tester5 wr,,,PASS,NEXT,,
102,5,RDL-3000-102,ALL,snmpcommunity add  tester6 wr,,,PASS,NEXT,,
102,6,RDL-3000-102,ALL,snmpcommunity add  tester7 wr,Syntax: add,,PASS,,,
103,1,RDL-3000-103,ALL,snmpcommunity del  tester3,,,PASS,,,
104,1,RDL-3000-104,ALL,snmpcommunity add  tester read,Error: String too long,,PASS,,,
105,1,RDL-3000-105,ALL,snmpcommunity default,,,PASS,NEXT,,
105,2,RDL-3000-105,ALL,snmpcommunity print,"1: Name =                           public, rights = r",,PASS,,,
105,3,RDL-3000-105,ALL,snmpcommunity print,"2: Name =                          private, rights = rw",,PASS,,,
106,1,RDL-3000-106,ALL,snmpcommunity clearall,,,PASS,NEXT,,
106,2,RDL-3000-106,ALL,snmpcommunity print,,,PASS,,,
107,1,RDL-3000-107,ALL,save config,,,PASS,,,
108,1,RDL-3000-108,ALL,whoami,admin,,PASS,,,
