TestID,Step,TestLinkID,DUT,CMD,ResponseVerification,Postaction,Verdict,Failed action,PreCondition,Comments
404,1,RDL-3000-404,SC,set idname $group_id3 TEST_GROUP1,idname       = TEST_GROUP1,,PASS,,,
405,1,RDL-3000-405,SC,set groupmode $group_id3 mimoab,groupmode    = mimoab,,PASS,,,
43,1,RDL-3000-401,SC,set grpvid $group_id3 300,grpvid       = 300,,PASS,,chsize=3.5,
406,1,RDL-3000-406,SC,set grpviden $group_id3 on,grpviden     = on,,PASS,,,
407,1,RDL-3000-407,SC,set bsporten $group_id3 off,bsporten     = off,,PASS,,,
408,1,RDL-3000-408,SC,set bsporten $group_id3 on,bsporten     = on,,PASS,,,
409,1,RDL-3000-409,SC,set sstoss $group_id3 on,sstoss       = on,,PASS,,,
410,1,RDL-3000-410,SC,set sstoss $group_id3 off,sstoss       = off,,PASS,,,
411,1,RDL-3000-411,SC,set groupmode $group_id3 sisomimoa,groupmode    = sisomimoa,,PASS,,,
412,1,RDL-3000-412,SC,set grprate $group_id3 0,(4.20 Mbps),,PASS,,,
413,1,RDL-3000-413,SC,set grprate $group_id3 1,Error: Invalid value,,PASS,,,
414,1,RDL-3000-414,SC,set grprate $group_id3 2,(8.40 Mbps),,PASS,,,
415,1,RDL-3000-415,SC,set grprate $group_id3 3,(12.60 Mbps),,PASS,,,
416,1,RDL-3000-416,SC,set grprate $group_id3 4,(16.80 Mbps),,PASS,,,
417,1,RDL-3000-417,SC,set grprate $group_id3 5,(25.20 Mbps),,PASS,,,
418,1,RDL-3000-418,SC,set grprate $group_id3 6,(33.60 Mbps),,PASS,,,
419,1,RDL-3000-419,SC,set grprate $group_id3 7,(37.80 Mbps),,PASS,,,
420,1,RDL-3000-420,SC,set groupmode $group_id3 mimoab,groupmode    = mimoab,,PASS,,,
421,1,RDL-3000-421,SC,set grprate $group_id3 0,(4.20 Mbps),,PASS,,,
422,1,RDL-3000-422,SC,set grprate $group_id3 1,Error: Invalid value,,PASS,,,
423,1,RDL-3000-423,SC,set grprate $group_id3 2,(8.40 Mbps),,PASS,,,
424,1,RDL-3000-424,SC,set grprate $group_id3 3,(12.60 Mbps),,PASS,,,
425,1,RDL-3000-425,SC,set grprate $group_id3 4,(16.80 Mbps),,PASS,,,
426,1,RDL-3000-426,SC,set grprate $group_id3 5,(25.20 Mbps),,PASS,,,
427,1,RDL-3000-427,SC,set grprate $group_id3 6,(33.60 Mbps),,PASS,,,
428,1,RDL-3000-428,SC,set grprate $group_id3 7,(37.80 Mbps),,PASS,,,
429,1,RDL-3000-429,SC,set grprate $group_id3 8,(8.40 Mbps),,PASS,,,
430,1,RDL-3000-430,SC,set grprate $group_id3 9,Error: Invalid value,,PASS,,,
431,1,RDL-3000-431,SC,set grprate $group_id3 10,(16.80 Mbps),,PASS,,,
432,1,RDL-3000-432,SC,set grprate $group_id3 11,(25.20 Mbps),,PASS,,,
433,1,RDL-3000-433,SC,set grprate $group_id3 12,(33.60 Mbps),,PASS,,,
434,1,RDL-3000-434,SC,set grprate $group_id3 13,(50.40 Mbps),,PASS,,,
435,1,RDL-3000-435,SC,set grprate $group_id3 14,(67.20 Mbps),,PASS,,,
436,1,RDL-3000-436,SC,set grprate $group_id3 15,(75.60 Mbps),,PASS,,,
437,1,RDL-3000-437,SC,set grprate $group_id3 auto,grprate      = auto,,PASS,,,
438,1,RDL-3000-438,SC,set grpcir $group_id3 50,grpcir       = 50,,PASS,,,
439,1,RDL-3000-439,SC,set grpcir $group_id3 50000,grpcir       = 50000,,PASS,,,
440,1,RDL-3000-440,SC,set grpcir $group_id3 100000,Syntax: grpcir,,PASS,,,
441,1,RDL-3000-441,SC,set grppir $group_id3 50,grppir       = 50,,PASS,,,
442,1,RDL-3000-442,SC,set grppir $group_id3 50000,grppir       = 50000,,PASS,,,
443,1,RDL-3000-443,SC,set grppir $group_id3 -10,Syntax: grppir,,PASS,,,
444,1,RDL-3000-444,SC,set sstoss $group_id3 on,sstoss       = on,,PASS,,,
444,1,RDL-3000-444,SC,set sstoss $group_id3 off,sstoss       = off,,PASS,,,
445,1,RDL-3000-445,SC,set bsporten $group_id3 on,bsporten     = on,,PASS,,,
445,1,RDL-3000-445,SC,set bsporten $group_id3 off,bsporten     = off,,PASS,,,
446,1,RDL-3000-446,SC,set grpvid $group_id3 0,grpvid       = 0,,PASS,,,
447,1,RDL-3000-447,SC,set grpvid $group_id3 1,grpvid       = 1,,PASS,,,
448,1,RDL-3000-448,SC,set grpvid $group_id3 4095,grpvid       = 4095,,PASS,,,
449,1,RDL-3000-449,SC,set grpvid $group_id3 5000,Syntax: grpvid,,PASS,,,
100,1,RDL-3000-401,SC,set grpvid $group_id3 300,grpvid       = 300,,PASS,,chsize=3.5,
450,1,RDL-3000-450,SC,set grppri $group_id3 0,grppri       = 0,,PASS,,,
451,1,RDL-3000-451,SC,set grppri $group_id3 1,grppri       = 1,,PASS,,,
452,1,RDL-3000-452,SC,set grppri $group_id3 2,grppri       = 2,,PASS,,,
453,1,RDL-3000-453,SC,set grppri $group_id3 3,grppri       = 3,,PASS,,,
454,1,RDL-3000-454,SC,set grppri $group_id3 4,grppri       = 4,,PASS,,,
455,1,RDL-3000-455,SC,set grppri $group_id3 5,grppri       = 5,,PASS,,,
456,1,RDL-3000-456,SC,set grppri $group_id3 6,grppri       = 6,,PASS,,,
457,1,RDL-3000-457,SC,set grppri $group_id3 7,grppri       = 7,,PASS,,,
458,1,RDL-3000-458,SC,set grppri $group_id3 8,Syntax: grppri,,PASS,,,
459,1,RDL-3000-459,SC,enable $group_id3,Warning: ID already enabled,,PASS,NEXT,,
459,2,RDL-3000-459,SC,show groups $group_id3,TEST_GROUP1     Group,,PASS,,,
460,1,RDL-3000-460,SC,del id $group_id3,,,PASS,NEXT,,
461,1,RDL-3000-461,SC,set chsize 7,,,PASS,NEXT,,
461,2,RDL-3000-461,SC,save config,,,PASS,,,
462,1,RDL-3000-462,SC,new group,group ID:,group_id4,PASS,,,
463,1,RDL-3000-463,SC,set idname $group_id4 TEST_GROUP2,idname       = TEST_GROUP2,,PASS,,,
463,2,RDL-3000-463,SC,set groupmode $group_id4 mimoab,groupmode    = mimoab,,PASS,,,
118,1,RDL-3000-401,SC,set grpvid $group_id4 400,grpvid       = 400,,PASS,,chsize=3.5,
464,1,RDL-3000-464,SC,set grpviden $group_id4 on,grpviden     = on,,PASS,,,
465,1,RDL-3000-465,SC,set bsporten $group_id4 off,bsporten     = off,,PASS,,,
466,1,RDL-3000-466,SC,set bsporten $group_id4 on,bsporten     = on,,PASS,,,
467,1,RDL-3000-467,SC,set sstoss $group_id4 on,sstoss       = on,,PASS,,,
468,1,RDL-3000-468,SC,set sstoss $group_id4 off,sstoss       = off,,PASS,,,
469,1,RDL-3000-469,SC,set groupmode $group_id4 sisomimoa,groupmode    = sisomimoa,,PASS,,,
470,1,RDL-3000-470,SC,set grprate $group_id4 0,(2.10 Mbps),,PASS,,,
471,1,RDL-3000-471,SC,set grprate $group_id4 1,Error: Invalid value,,PASS,,,
472,1,RDL-3000-472,SC,set grprate $group_id4 2,(4.20 Mbps),,PASS,,,
473,1,RDL-3000-473,SC,set grprate $group_id4 3,(6.30 Mbps),,PASS,,,
474,1,RDL-3000-474,SC,set grprate $group_id4 4,(8.40 Mbps),,PASS,,,
475,1,RDL-3000-475,SC,set grprate $group_id4 5,(12.60 Mbps),,PASS,,,
476,1,RDL-3000-476,SC,set grprate $group_id4 6,(16.80 Mbps),,PASS,,,
477,1,RDL-3000-477,SC,set grprate $group_id4 7,(18.90 Mbps),,PASS,,,
478,1,RDL-3000-478,SC,set groupmode $group_id4 mimoab,groupmode    = mimoab,,PASS,,,
479,1,RDL-3000-479,SC,set grprate $group_id4 0,(2.10 Mbps),,PASS,,,
480,1,RDL-3000-480,SC,set grprate $group_id4 1,Error: Invalid value,,PASS,,,
481,1,RDL-3000-481,SC,set grprate $group_id4 2,(4.20 Mbps),,PASS,,,
482,1,RDL-3000-482,SC,set grprate $group_id4 3,(6.30 Mbps),,PASS,,,
483,1,RDL-3000-483,SC,set grprate $group_id4 4,(8.40 Mbps),,PASS,,,
484,1,RDL-3000-484,SC,set grprate $group_id4 5,(12.60 Mbps),,PASS,,,
485,1,RDL-3000-485,SC,set grprate $group_id4 6,(16.80 Mbps),,PASS,,,
486,1,RDL-3000-486,SC,set grprate $group_id4 7,(18.90 Mbps),,PASS,,,
487,1,RDL-3000-487,SC,set grprate $group_id4 8,(4.20 Mbps),,PASS,,,
488,1,RDL-3000-488,SC,set grprate $group_id4 9,Error: Invalid value,,PASS,,,
489,1,RDL-3000-489,SC,set grprate $group_id4 10,(8.40 Mbps),,PASS,,,
490,1,RDL-3000-490,SC,set grprate $group_id4 11,(12.60 Mbps),,PASS,,,
491,1,RDL-3000-491,SC,set grprate $group_id4 12,(16.80 Mbps),,PASS,,,
492,1,RDL-3000-492,SC,set grprate $group_id4 13,(25.20 Mbps),,PASS,,,
493,1,RDL-3000-493,SC,set grprate $group_id4 14,(33.60 Mbps),,PASS,,,
494,1,RDL-3000-494,SC,set grprate $group_id4 15,(37.80 Mbps),,PASS,,,
495,1,RDL-3000-495,SC,set grprate $group_id4 auto,grprate      = auto,,PASS,,,
496,1,RDL-3000-496,SC,set grpcir $group_id4 50,grpcir       = 50,,PASS,,,
497,1,RDL-3000-497,SC,set grppir $group_id4 50,grppir       = 50,,PASS,,,
498,1,RDL-3000-498,SC,set grpvid $group_id4 1,grpvid       = 1,,PASS,,,
499,1,RDL-3000-499,SC,set grppri $group_id4 7,grppri       = 7,,PASS,,,
167,1,RDL-3000-401,SC,set grpvid $group_id4 400,grpvid       = 400,,PASS,,chsize=3.5,
500,1,RDL-3000-500,SC,enable $group_id4,Warning: ID already enabled,,PASS,NEXT,,
501,1,RDL-3000-501,SC,del id $group_id4,,,PASS,NEXT,,
502,1,RDL-3000-502,SC,set chsize 3.5,,,PASS,NEXT,,
502,2,RDL-3000-502,SC,save config,,,PASS,,,
503,1,RDL-3000-503,SC,new group,group ID:,group_id5,PASS,,,
504,1,RDL-3000-504,SC,set idname $group_id5 TEST_GROUP3,idname       = TEST_GROUP3,,PASS,,,
504,2,RDL-3000-504,SC,set groupmode $group_id5 mimoab,groupmode    = mimoab,,PASS,,,
175,1,RDL-3000-401,SC,set grpvid $group_id5 500,grpvid       = 500,,PASS,,chsize=3.5,
505,1,RDL-3000-505,SC,set grpviden $group_id5 on,grpviden     = on,,PASS,,,
506,1,RDL-3000-506,SC,set bsporten $group_id5 off,bsporten     = off,,PASS,,,
507,1,RDL-3000-507,SC,set bsporten $group_id5 on,bsporten     = on,,PASS,,,
508,1,RDL-3000-508,SC,set sstoss $group_id5 on,sstoss       = on,,PASS,,,
509,1,RDL-3000-509,SC,set sstoss $group_id5 off,sstoss       = off,,PASS,,,
510,1,RDL-3000-510,SC,set groupmode $group_id5 sisomimoa,groupmode    = sisomimoa,,PASS,,,
511,1,RDL-3000-511,SC,set grprate $group_id5 0,(1.00 Mbps),,PASS,,,
512,1,RDL-3000-512,SC,set grprate $group_id5 1,Error: Invalid value,,PASS,,,
513,1,RDL-3000-513,SC,set grprate $group_id5 2,(2.10 Mbps),,PASS,,,
514,1,RDL-3000-514,SC,set grprate $group_id5 3,(3.20 Mbps),,PASS,,,
515,1,RDL-3000-515,SC,set grprate $group_id5 4,(4.20 Mbps),,PASS,,,
516,1,RDL-3000-516,SC,set grprate $group_id5 5,(6.30 Mbps),,PASS,,,
517,1,RDL-3000-517,SC,set grprate $group_id5 6,(8.40 Mbps),,PASS,,,
518,1,RDL-3000-518,SC,set grprate $group_id5 7,(9.50 Mbps),,PASS,,,
519,1,RDL-3000-519,SC,set groupmode $group_id5 mimoab,groupmode    = mimoab,,PASS,,,
520,1,RDL-3000-520,SC,set grprate $group_id5 0,(1.00 Mbps),,PASS,,,
521,1,RDL-3000-521,SC,set grprate $group_id5 1,Error: Invalid value,,PASS,,,
522,1,RDL-3000-522,SC,set grprate $group_id5 2,(2.10 Mbps),,PASS,,,
523,1,RDL-3000-523,SC,set grprate $group_id5 3,(3.20 Mbps),,PASS,,,
524,1,RDL-3000-524,SC,set grprate $group_id5 4,(4.20 Mbps),,PASS,,,
525,1,RDL-3000-525,SC,set grprate $group_id5 5,(6.30 Mbps),,PASS,,,
526,1,RDL-3000-526,SC,set grprate $group_id5 6,(8.40 Mbps),,PASS,,,
527,1,RDL-3000-527,SC,set grprate $group_id5 7,(9.50 Mbps),,PASS,,,
528,1,RDL-3000-528,SC,set grprate $group_id5 8,(2.10 Mbps),,PASS,,,
529,1,RDL-3000-529,SC,set grprate $group_id5 9,Error: Invalid value,,PASS,,,
530,1,RDL-3000-530,SC,set grprate $group_id5 10,(4.20 Mbps),,PASS,,,
531,1,RDL-3000-531,SC,set grprate $group_id5 11,(6.30 Mbps),,PASS,,,
532,1,RDL-3000-532,SC,set grprate $group_id5 12,(8.40 Mbps),,PASS,,,
533,1,RDL-3000-533,SC,set grprate $group_id5 13,(12.60 Mbps),,PASS,,,
534,1,RDL-3000-534,SC,set grprate $group_id5 14,(16.80 Mbps),,PASS,,,
535,1,RDL-3000-535,SC,set grprate $group_id5 15,(18.90 Mbps),,PASS,,,
536,1,RDL-3000-536,SC,set grprate $group_id5 auto,grprate      = auto,,PASS,,,
537,1,RDL-3000-537,SC,set grpcir $group_id5 50,grpcir       = 50,,PASS,,,
538,1,RDL-3000-538,SC,set grppir $group_id5 50,grppir       = 50,,PASS,,,
539,1,RDL-3000-539,SC,set grpvid $group_id5 1,grpvid       = 1,,PASS,,,
540,1,RDL-3000-540,SC,set grppri $group_id5 7,grppri       = 7,,PASS,,,
541,1,RDL-3000-541,SC,enable $group_id5,Warning: ID already enabled,,PASS,NEXT,,
542,1,RDL-3000-542,SC,del id $group_id5,,,PASS,NEXT,,
739,1,RDL-3000-861,SC,clear idtable,,,PASS,NEXT,,
739,1,RDL-3000-861,SC,save config,,,PASS,NEXT,,
