TestID,Step,TestLinkID,DUT,CMD,ResponseVerification,Postaction,Verdict,Failed action,PreCondition,Comments
50,1,RDL-3000-226,SC,set dlrate $link_id2_2 12,(8.4 Mbps),,PASS,,chsize=3.5,
51,1,RDL-3000-227,SC,set dlrate $link_id2_2 11,(6.3 Mbps),,PASS,,chsize=3.5,
52,1,RDL-3000-228,SC,set dlrate $link_id2_2 10,(4.2 Mbps),,PASS,,chsize=3.5,
53,1,RDL-3000-229,SC,set dlrate $link_id2_2 9,Error: Invalid value,,PASS,,chsize=3.5,
54,1,RDL-3000-230,SC,set dlrate $link_id2_2 8,(2.1 Mbps),,PASS,,chsize=3.5,
55,1,RDL-3000-231,SC,set dlrate $link_id2_2 7,(9.5 Mbps),,PASS,,chsize=3.5,
56,1,RDL-3000-232,SC,set dlrate $link_id2_2 6,(8.4 Mbps),,PASS,,chsize=3.5,
57,1,RDL-3000-233,SC,set dlrate $link_id2_2 5,(6.3 Mbps),,PASS,,chsize=3.5,
58,1,RDL-3000-234,SC,set dlrate $link_id2_2 4,(4.2 Mbps),,PASS,,chsize=3.5,
59,1,RDL-3000-235,SC,set dlrate $link_id2_2 3,(3.2 Mbps),,PASS,,chsize=3.5,
60,1,RDL-3000-236,SC,set dlrate $link_id2_2 2,(2.1 Mbps),,PASS,,chsize=3.5,
61,1,RDL-3000-237,SC,set dlrate $link_id2_2 1,Error: Invalid value,,PASS,,chsize=3.5,
62,1,RDL-3000-238,SC,set dlrate $link_id2_2 0,(1 Mbps),,PASS,,chsize=3.5,
63,1,RDL-3000-239,SC,set dlrate $link_id2_2 15,(18.9 Mbps),,PASS,,chsize=3.5,
64,1,RDL-3000-240,SC,set ulrate $link_id2_2 15,(18.9 Mbps),,PASS,,chsize=3.5,
65,1,RDL-3000-241,SC,set ulrate $link_id2_2 14,(16.8 Mbps),,PASS,,chsize=3.5,
66,1,RDL-3000-242,SC,set ulrate $link_id2_2 13,(12.6 Mbps),,PASS,,chsize=3.5,
67,1,RDL-3000-243,SC,set ulrate $link_id2_2 12,(8.4 Mbps),,PASS,,chsize=3.5,
68,1,RDL-3000-244,SC,set ulrate $link_id2_2 11,(6.3 Mbps),,PASS,,chsize=3.5,
69,1,RDL-3000-245,SC,set ulrate $link_id2_2 10,(4.2 Mbps),,PASS,,chsize=3.5,
70,1,RDL-3000-246,SC,set ulrate $link_id2_2 9,Error: Invalid value,,PASS,,chsize=3.5,
71,1,RDL-3000-247,SC,set ulrate $link_id2_2 8,(2.1 Mbps),,PASS,,chsize=3.5,
72,1,RDL-3000-248,SC,set ulrate $link_id2_2 7,(9.5 Mbps),,PASS,,chsize=3.5,
73,1,RDL-3000-249,SC,set ulrate $link_id2_2 6,(8.4 Mbps),,PASS,,chsize=3.5,
74,1,RDL-3000-250,SC,set ulrate $link_id2_2 5,(6.3 Mbps),,PASS,,chsize=3.5,
75,1,RDL-3000-251,SC,set ulrate $link_id2_2 4,(4.2 Mbps),,PASS,,chsize=3.5,
76,1,RDL-3000-252,SC,set ulrate $link_id2_2 3,(3.2 Mbps),,PASS,,chsize=3.5,
77,1,RDL-3000-253,SC,set ulrate $link_id2_2 2,(2.1 Mbps),,PASS,,chsize=3.5,
78,1,RDL-3000-254,SC,set ulrate $link_id2_2 1,Error: Invalid value,,PASS,,chsize=3.5,
79,1,RDL-3000-255,SC,set ulrate $link_id2_2 0,(1 Mbps),,PASS,,chsize=3.5,
80,1,RDL-3000-256,SC,set ulrate $link_id2_2 15,(18.9 Mbps),,PASS,,chsize=3.5,
81,1,RDL-3000-257,SC,set linkmode $link_id2_2 sisomimoa,linkmode     = sisomimoa,,PASS,,,
82,1,RDL-3000-258,SC,set dlrate $link_id2_2 15,Error: Invalid value,,PASS,,chsize=3.5,
83,1,RDL-3000-259,SC,set dlrate $link_id2_2 14,Error: Invalid value,,PASS,,chsize=3.5,
84,1,RDL-3000-260,SC,set dlrate $link_id2_2 13,Error: Invalid value,,PASS,,chsize=3.5,
85,1,RDL-3000-261,SC,set dlrate $link_id2_2 12,Error: Invalid value,,PASS,,chsize=3.5,
86,1,RDL-3000-262,SC,set dlrate $link_id2_2 11,Error: Invalid value,,PASS,,chsize=3.5,
87,1,RDL-3000-263,SC,set dlrate $link_id2_2 10,Error: Invalid value,,PASS,,chsize=3.5,
88,1,RDL-3000-264,SC,set dlrate $link_id2_2 9,Error: Invalid value,,PASS,,chsize=3.5,
89,1,RDL-3000-265,SC,set dlrate $link_id2_2 8,Error: Invalid value,,PASS,,chsize=3.5,
90,1,RDL-3000-266,SC,set dlrate $link_id2_2 7,(9.5 Mbps),,PASS,,chsize=3.5,
91,1,RDL-3000-267,SC,set dlrate $link_id2_2 6,(8.4 Mbps),,PASS,,chsize=3.5,
92,1,RDL-3000-268,SC,set dlrate $link_id2_2 5,(6.3 Mbps),,PASS,,chsize=3.5,
93,1,RDL-3000-269,SC,set dlrate $link_id2_2 4,(4.2 Mbps),,PASS,,chsize=3.5,
94,1,RDL-3000-270,SC,set dlrate $link_id2_2 3,(3.2 Mbps),,PASS,,chsize=3.5,
95,1,RDL-3000-271,SC,set dlrate $link_id2_2 2,(2.1 Mbps),,PASS,,chsize=3.5,
96,1,RDL-3000-272,SC,set dlrate $link_id2_2 1,Error: Invalid value,,PASS,,chsize=3.5,
97,1,RDL-3000-273,SC,set dlrate $link_id2_2 0,(1 Mbps),,PASS,,chsize=3.5,
98,1,RDL-3000-274,SC,set ulrate $link_id2_2 15,Error: Invalid value,,PASS,,chsize=3.5,
99,1,RDL-3000-275,SC,set ulrate $link_id2_2 14,Error: Invalid value,,PASS,,chsize=3.5,
100,1,RDL-3000-276,SC,set ulrate $link_id2_2 13,Error: Invalid value,,PASS,,chsize=3.5,
101,1,RDL-3000-277,SC,set ulrate $link_id2_2 12,Error: Invalid value,,PASS,,chsize=3.5,
102,1,RDL-3000-278,SC,set ulrate $link_id2_2 11,Error: Invalid value,,PASS,,chsize=3.5,
103,1,RDL-3000-279,SC,set ulrate $link_id2_2 10,Error: Invalid value,,PASS,,chsize=3.5,
104,1,RDL-3000-280,SC,set ulrate $link_id2_2 9,Error: Invalid value,,PASS,,chsize=3.5,
105,1,RDL-3000-281,SC,set ulrate $link_id2_2 8,Error: Invalid value,,PASS,,chsize=3.5,
106,1,RDL-3000-282,SC,set ulrate $link_id2_2 7,(9.5 Mbps),,PASS,,chsize=3.5,
107,1,RDL-3000-283,SC,set ulrate $link_id2_2 6,(8.4 Mbps),,PASS,,chsize=3.5,
108,1,RDL-3000-284,SC,set ulrate $link_id2_2 5,(6.3 Mbps),,PASS,,chsize=3.5,
109,1,RDL-3000-285,SC,set ulrate $link_id2_2 4,(4.2 Mbps),,PASS,,chsize=3.5,
110,1,RDL-3000-286,SC,set ulrate $link_id2_2 3,(3.2 Mbps),,PASS,,chsize=3.5,
111,1,RDL-3000-287,SC,set ulrate $link_id2_2 2,(2.1 Mbps),,PASS,,chsize=3.5,
112,1,RDL-3000-288,SC,set ulrate $link_id2_2 1,Error: Invalid value,,PASS,,chsize=3.5,
113,1,RDL-3000-289,SC,set ulrate $link_id2_2 0,(1 Mbps),,PASS,,chsize=3.5,
114,1,RDL-3000-282,SC,set ulrate $link_id2_2 7,(9.5 Mbps),,PASS,,chsize=3.5,
115,1,RDL-3000-282,SC,set dlrate $link_id2_2 7,(9.5 Mbps),,PASS,,chsize=3.5,
116,1,RDL-3000-290,SC,set linkmode $link_id2_2 mimoab,linkmode     = mimoab,,PASS,,,
117,1,RDL-3000-291,SC,set adaptmod $link_id2_2 on,adaptmod     = on,,PASS,,,
118,1,RDL-3000-292,SC,set dlrate $link_id2_2 15,(18.9 Mbps),,PASS,,chsize=3.5,
119,1,RDL-3000-293,SC,set ulrate $link_id2_2 15,(18.9 Mbps),,PASS,,chsize=3.5,
120,1,RDL-3000-294,SC,set dlminrate $link_id2_2 14,(16.8 Mbps),,PASS,,chsize=3.5,
121,1,RDL-3000-295,SC,set dlminrate $link_id2_2 13,(12.6 Mbps),,PASS,,chsize=3.5,
122,1,RDL-3000-296,SC,set dlminrate $link_id2_2 12,Error: Invalid value,,PASS,,chsize=3.5,
123,1,RDL-3000-297,SC,set dlminrate $link_id2_2 11,Error: Invalid value,,PASS,,chsize=3.5,
124,1,RDL-3000-298,SC,set dlminrate $link_id2_2 10,Error: Invalid value,,PASS,,chsize=3.5,
125,1,RDL-3000-299,SC,set dlminrate $link_id2_2 9,Error: Invalid value,,PASS,,chsize=3.5,
126,1,RDL-3000-300,SC,set dlminrate $link_id2_2 8,Error: Invalid value,,PASS,,chsize=3.5,
127,1,RDL-3000-301,SC,set dlminrate $link_id2_2 7,(9.5 Mbps),,PASS,,chsize=3.5,
128,1,RDL-3000-302,SC,set dlminrate $link_id2_2 6,(8.4 Mbps),,PASS,,chsize=3.5,
129,1,RDL-3000-303,SC,set dlminrate $link_id2_2 5,(6.3 Mbps),,PASS,,chsize=3.5,
130,1,RDL-3000-304,SC,set dlminrate $link_id2_2 4,(4.2 Mbps),,PASS,,chsize=3.5,
131,1,RDL-3000-305,SC,set dlminrate $link_id2_2 3,(3.2 Mbps),,PASS,,chsize=3.5,
132,1,RDL-3000-306,SC,set dlminrate $link_id2_2 2,(2.1 Mbps),,PASS,,chsize=3.5,
133,1,RDL-3000-307,SC,set dlminrate $link_id2_2 1,Error: Invalid value,,PASS,,chsize=3.5,
134,1,RDL-3000-308,SC,set dlminrate $link_id2_2 0,(1 Mbps),,PASS,,chsize=3.5,
135,1,RDL-3000-309,SC,set ulminrate $link_id2_2 14,(16.8 Mbps),,PASS,,chsize=3.5,
136,1,RDL-3000-310,SC,set ulminrate $link_id2_2 13,(12.6 Mbps),,PASS,,chsize=3.5,
137,1,RDL-3000-311,SC,set ulminrate $link_id2_2 12,Error: Invalid value,,PASS,,chsize=3.5,
138,1,RDL-3000-312,SC,set ulminrate $link_id2_2 11,Error: Invalid value,,PASS,,chsize=3.5,
139,1,RDL-3000-313,SC,set ulminrate $link_id2_2 10,Error: Invalid value,,PASS,,chsize=3.5,
140,1,RDL-3000-314,SC,set ulminrate $link_id2_2 9,Error: Invalid value,,PASS,,chsize=3.5,
141,1,RDL-3000-315,SC,set ulminrate $link_id2_2 8,Error: Invalid value,,PASS,,chsize=3.5,
142,1,RDL-3000-316,SC,set ulminrate $link_id2_2 7,(9.5 Mbps),,PASS,,chsize=3.5,
143,1,RDL-3000-317,SC,set ulminrate $link_id2_2 6,(8.4 Mbps),,PASS,,chsize=3.5,
144,1,RDL-3000-318,SC,set ulminrate $link_id2_2 5,(6.3 Mbps),,PASS,,chsize=3.5,
145,1,RDL-3000-319,SC,set ulminrate $link_id2_2 4,(4.2 Mbps),,PASS,,chsize=3.5,
146,1,RDL-3000-320,SC,set ulminrate $link_id2_2 3,(3.2 Mbps),,PASS,,chsize=3.5,
147,1,RDL-3000-321,SC,set ulminrate $link_id2_2 2,(2.1 Mbps),,PASS,,chsize=3.5,
148,1,RDL-3000-322,SC,set ulminrate $link_id2_2 1,Error: Invalid value,,PASS,,chsize=3.5,
149,1,RDL-3000-323,SC,set ulminrate $link_id2_2 0,(1 Mbps),,PASS,,chsize=3.5,
150,1,RDL-3000-324,SC,set dlrate $link_id2_2 14,(16.8 Mbps),,PASS,,chsize=3.5,
151,1,RDL-3000-325,SC,set dlrate $link_id2_2 13,(12.6 Mbps),,PASS,,chsize=3.5,
152,1,RDL-3000-326,SC,set dlrate $link_id2_2 12,(8.4 Mbps),,PASS,,chsize=3.5,
153,1,RDL-3000-327,SC,set dlrate $link_id2_2 11,(6.3 Mbps),,PASS,,chsize=3.5,
154,1,RDL-3000-328,SC,set dlrate $link_id2_2 10,(4.2 Mbps),,PASS,,chsize=3.5,
155,1,RDL-3000-329,SC,set dlrate $link_id2_2 9,Error: Invalid value,,PASS,,chsize=3.5,
156,1,RDL-3000-330,SC,set dlrate $link_id2_2 8,Error: Invalid value,,PASS,,chsize=3.5,
158,1,RDL-3000-332,SC,set dlrate $link_id2_2 6,Error: Invalid value,,PASS,,chsize=3.5,
159,1,RDL-3000-333,SC,set dlrate $link_id2_2 5,Error: Invalid value,,PASS,,chsize=3.5,
160,1,RDL-3000-334,SC,set dlrate $link_id2_2 4,Error: Invalid value,,PASS,,chsize=3.5,
161,1,RDL-3000-335,SC,set dlrate $link_id2_2 3,(3.2 Mbps),,PASS,,chsize=3.5,
162,1,RDL-3000-336,SC,set dlrate $link_id2_2 2,(2.1 Mbps),,PASS,,chsize=3.5,
163,1,RDL-3000-337,SC,set dlrate $link_id2_2 1,Error: Invalid value,,PASS,,chsize=3.5,
164,1,RDL-3000-338,SC,set dlrate $link_id2_2 0,(1 Mbps),,PASS,,chsize=3.5,
165,1,RDL-3000-339,SC,set ulrate $link_id2_2 14,(16.8 Mbps),,PASS,,chsize=3.5,
166,1,RDL-3000-340,SC,set ulrate $link_id2_2 13,(12.6 Mbps),,PASS,,chsize=3.5,
167,1,RDL-3000-341,SC,set ulrate $link_id2_2 12,(8.4 Mbps),,PASS,,chsize=3.5,
168,1,RDL-3000-342,SC,set ulrate $link_id2_2 11,(6.3 Mbps),,PASS,,chsize=3.5,
169,1,RDL-3000-343,SC,set ulrate $link_id2_2 10,(4.2 Mbps),,PASS,,chsize=3.5,
170,1,RDL-3000-344,SC,set ulrate $link_id2_2 9,Error: Invalid value,,PASS,,chsize=3.5,
171,1,RDL-3000-345,SC,set ulrate $link_id2_2 8,Error: Invalid value,,PASS,,chsize=3.5,
173,1,RDL-3000-347,SC,set ulrate $link_id2_2 6,Error: Invalid value,,PASS,,chsize=3.5,
174,1,RDL-3000-348,SC,set ulrate $link_id2_2 5,Error: Invalid value,,PASS,,chsize=3.5,
175,1,RDL-3000-349,SC,set ulrate $link_id2_2 4,Error: Invalid value,,PASS,,chsize=3.5,
176,1,RDL-3000-350,SC,set ulrate $link_id2_2 3,(3.2 Mbps),,PASS,,chsize=3.5,
177,1,RDL-3000-351,SC,set ulrate $link_id2_2 2,(2.1 Mbps),,PASS,,chsize=3.5,
178,1,RDL-3000-352,SC,set ulrate $link_id2_2 1,Error: Invalid value,,PASS,,chsize=3.5,
179,1,RDL-3000-353,SC,set ulrate $link_id2_2 0,(1 Mbps),,PASS,,chsize=3.5,
180,1,RDL-3000-354,SC,set linkmode $link_id2_2 sisomimoa,linkmode     = sisomimoa,,PASS,,,
181,1,RDL-3000-355,SC,set dlrate $link_id2_2 7,(9.5 Mbps),,PASS,,chsize=3.5,
182,1,RDL-3000-356,SC,set ulrate $link_id2_2 7,(9.5 Mbps),,PASS,,chsize=3.5,
183,1,RDL-3000-357,SC,set dlminrate $link_id2_2 14,Error: Invalid value,,PASS,,chsize=3.5,
184,1,RDL-3000-358,SC,set dlminrate $link_id2_2 13,Error: Invalid value,,PASS,,chsize=3.5,
185,1,RDL-3000-359,SC,set dlminrate $link_id2_2 12,Error: Invalid value,,PASS,,chsize=3.5,
186,1,RDL-3000-360,SC,set dlminrate $link_id2_2 11,Error: Invalid value,,PASS,,chsize=3.5,
187,1,RDL-3000-361,SC,set dlminrate $link_id2_2 10,Error: Invalid value,,PASS,,chsize=3.5,
188,1,RDL-3000-362,SC,set dlminrate $link_id2_2 9,Error: Invalid value,,PASS,,chsize=3.5,
189,1,RDL-3000-363,SC,set dlminrate $link_id2_2 8,Error: Invalid value,,PASS,,chsize=3.5,
190,1,RDL-3000-364,SC,set dlminrate $link_id2_2 7,(9.5 Mbps),,PASS,,chsize=3.5,
191,1,RDL-3000-365,SC,set dlminrate $link_id2_2 6,(8.4 Mbps),,PASS,,chsize=3.5,
192,1,RDL-3000-366,SC,set dlminrate $link_id2_2 5,(6.3 Mbps),,PASS,,chsize=3.5,
193,1,RDL-3000-367,SC,set dlminrate $link_id2_2 4,(4.2 Mbps),,PASS,,chsize=3.5,
194,1,RDL-3000-368,SC,set dlminrate $link_id2_2 3,(3.2 Mbps),,PASS,,chsize=3.5,
195,1,RDL-3000-369,SC,set dlminrate $link_id2_2 2,(2.1 Mbps),,PASS,,chsize=3.5,
196,1,RDL-3000-370,SC,set dlminrate $link_id2_2 1,Error: Invalid value,,PASS,,chsize=3.5,
197,1,RDL-3000-371,SC,set dlminrate $link_id2_2 0,(1 Mbps),,PASS,,chsize=3.5,
198,1,RDL-3000-372,SC,set ulminrate $link_id2_2 14,Error: Invalid value,,PASS,,chsize=3.5,
199,1,RDL-3000-373,SC,set ulminrate $link_id2_2 13,Error: Invalid value,,PASS,,chsize=3.5,
200,1,RDL-3000-374,SC,set ulminrate $link_id2_2 12,Error: Invalid value,,PASS,,chsize=3.5,
201,1,RDL-3000-375,SC,set ulminrate $link_id2_2 11,Error: Invalid value,,PASS,,chsize=3.5,
202,1,RDL-3000-376,SC,set ulminrate $link_id2_2 10,Error: Invalid value,,PASS,,chsize=3.5,
203,1,RDL-3000-377,SC,set ulminrate $link_id2_2 9,Error: Invalid value,,PASS,,chsize=3.5,
204,1,RDL-3000-378,SC,set ulminrate $link_id2_2 8,Error: Invalid value,,PASS,,chsize=3.5,
205,1,RDL-3000-379,SC,set ulminrate $link_id2_2 7,(9.5 Mbps),,PASS,,chsize=3.5,
206,1,RDL-3000-380,SC,set ulminrate $link_id2_2 6,(8.4 Mbps),,PASS,,chsize=3.5,
207,1,RDL-3000-381,SC,set ulminrate $link_id2_2 5,(6.3 Mbps),,PASS,,chsize=3.5,
208,1,RDL-3000-382,SC,set ulminrate $link_id2_2 4,(4.2 Mbps),,PASS,,chsize=3.5,
209,1,RDL-3000-383,SC,set ulminrate $link_id2_2 3,(3.2 Mbps),,PASS,,chsize=3.5,
210,1,RDL-3000-384,SC,set ulminrate $link_id2_2 2,(2.1 Mbps),,PASS,,chsize=3.5,
211,1,RDL-3000-385,SC,set ulminrate $link_id2_2 1,Error: Invalid value,,PASS,,chsize=3.5,
212,1,RDL-3000-386,SC,set ulminrate $link_id2_2 0,(1 Mbps),,PASS,,chsize=3.5,
213,1,RDL-3000-387,SC,set dlrate $link_id2_2 14,Error: Invalid value,,PASS,,chsize=3.5,
214,1,RDL-3000-388,SC,set dlrate $link_id2_2 13,Error: Invalid value,,PASS,,chsize=3.5,
215,1,RDL-3000-389,SC,set dlrate $link_id2_2 12,Error: Invalid value,,PASS,,chsize=3.5,
216,1,RDL-3000-390,SC,set dlrate $link_id2_2 11,Error: Invalid value,,PASS,,chsize=3.5,
217,1,RDL-3000-391,SC,set dlrate $link_id2_2 10,Error: Invalid value,,PASS,,chsize=3.5,
218,1,RDL-3000-392,SC,set dlrate $link_id2_2 9,Error: Invalid value,,PASS,,chsize=3.5,
219,1,RDL-3000-393,SC,set dlrate $link_id2_2 8,Error: Invalid value,,PASS,,chsize=3.5,
220,1,RDL-3000-394,SC,set dlrate $link_id2_2 7,(9.5 Mbps),,PASS,,chsize=3.5,
221,1,RDL-3000-395,SC,set dlrate $link_id2_2 6,(8.4 Mbps),,PASS,,chsize=3.5,
222,1,RDL-3000-396,SC,set dlrate $link_id2_2 5,(6.3 Mbps),,PASS,,chsize=3.5,
223,1,RDL-3000-397,SC,set dlrate $link_id2_2 4,(4.2 Mbps),,PASS,,chsize=3.5,
224,1,RDL-3000-398,SC,set dlrate $link_id2_2 3,(3.2 Mbps),,PASS,,chsize=3.5,
225,1,RDL-3000-399,SC,set dlrate $link_id2_2 2,(2.1 Mbps),,PASS,,chsize=3.5,
226,1,RDL-3000-400,SC,set dlrate $link_id2_2 1,Error: Invalid value,,PASS,,chsize=3.5,
227,1,RDL-3000-401,SC,set dlrate $link_id2_2 0,(1 Mbps),,PASS,,chsize=3.5,
228,1,RDL-3000-402,SC,set ulrate $link_id2_2 14,Error: Invalid value,,PASS,,chsize=3.5,
229,1,RDL-3000-403,SC,set ulrate $link_id2_2 13,Error: Invalid value,,PASS,,chsize=3.5,
230,1,RDL-3000-404,SC,set ulrate $link_id2_2 12,Error: Invalid value,,PASS,,chsize=3.5,
231,1,RDL-3000-405,SC,set ulrate $link_id2_2 11,Error: Invalid value,,PASS,,chsize=3.5,
232,1,RDL-3000-406,SC,set ulrate $link_id2_2 10,Error: Invalid value,,PASS,,chsize=3.5,
233,1,RDL-3000-407,SC,set ulrate $link_id2_2 9,Error: Invalid value,,PASS,,chsize=3.5,
234,1,RDL-3000-408,SC,set ulrate $link_id2_2 8,Error: Invalid value,,PASS,,chsize=3.5,
235,1,RDL-3000-409,SC,set ulrate $link_id2_2 7,(9.5 Mbps),,PASS,,chsize=3.5,
236,1,RDL-3000-410,SC,set ulrate $link_id2_2 6,(8.4 Mbps),,PASS,,chsize=3.5,
237,1,RDL-3000-411,SC,set ulrate $link_id2_2 5,(6.3 Mbps),,PASS,,chsize=3.5,
238,1,RDL-3000-412,SC,set ulrate $link_id2_2 4,(4.2 Mbps),,PASS,,chsize=3.5,
239,1,RDL-3000-413,SC,set ulrate $link_id2_2 3,(3.2 Mbps),,PASS,,chsize=3.5,
240,1,RDL-3000-414,SC,set ulrate $link_id2_2 2,(2.1 Mbps),,PASS,,chsize=3.5,
241,1,RDL-3000-415,SC,set ulrate $link_id2_2 1,Error: Invalid value,,PASS,,chsize=3.5,
242,1,RDL-3000-416,SC,set ulrate $link_id2_2 0,(1 Mbps),,PASS,,chsize=3.5,
244,1,RDL-3000-418,SC,set ldlpir $link_id2_2 50,ldlpir       = 50,,PASS,,,
245,1,RDL-3000-419,SC,set ldlpir $link_id2_2 50000,ldlpir       = 50000,,PASS,,,
246,1,RDL-3000-420,SC,set lulpir $link_id2_2 50,lulpir       = 50,,PASS,,,
247,1,RDL-3000-421,SC,set lulpir $link_id2_2 50000,lulpir       = 50000,,PASS,,,
248,1,RDL-3000-422,SC,set ldlpir $link_id2_2 49,Syntax: ldlpir,,PASS,,,
249,1,RDL-3000-423,SC,set lulpir $link_id2_2 49,Syntax: lulpir,,PASS,,,
250,1,RDL-3000-424,SC,set ldlpir $link_id2_2 100001,Syntax: ldlpir,,PASS,,,
251,1,RDL-3000-425,SC,set lulpir $link_id2_2 100001,Syntax: lulpir,,PASS,,,
252,2,RDL-3000-419,SC,set ldlpir $link_id2_2 100000,ldlpir       = 100000,,PASS,,,
253,3,RDL-3000-420,SC,set lulpir $link_id2_2 100000,lulpir       = 100000,,PASS,,,
254,1,RDL-3000-426,SC,set ldlpir $link_id2_2 41307,ldlpir       = 41307,,PASS,,,
255,1,RDL-3000-427,SC,set lulpir $link_id2_2 41307,lulpir       = 41307,,PASS,,,
256,1,RDL-3000-428,SC,set chsize 7,,,PASS,NEXT,,
258,3,RDL-3000-428,SC,save config,,,PASS,,,
257,2,RDL-3000-428,SC,set chsize,chsize       = 7 MHz,,PASS,,,
259,4,RDL-3000-428,SC,new link,link ID:,link_id3_2,PASS,NEXT,,
260,5,RDL-3000-428,SC,set idname $link_id3_2 TEST_CS7,idname       = TEST_CS7,,PASS,,,
261,6,RDL-3000-428,SC,set peermac $link_id3_2 00:09:02:01:02:04,peermac      = 00:09:02:01:02:04,,PASS,,,
