TestID,Step,TestLinkID,DUT,CMD,ResponseVerification,Postaction,Verdict,Failed action,PreCondition,Comments
880,1,RDL-3000-880,SC,set ulrate $link_id3_2 9,Error: Invalid value,,PASS,,chsize=10,
881,1,RDL-3000-881,SC,set ulrate $link_id3_2 8,Error: Invalid value,,PASS,,chsize=10,
882,1,RDL-3000-882,SC,set ulrate $link_id3_2 7,(30 Mbps),,PASS,,chsize=10,
883,1,RDL-3000-883,SC,set ulrate $link_id3_2 6,(26.7 Mbps),,PASS,,chsize=10,
884,1,RDL-3000-884,SC,set ulrate $link_id3_2 5,(20 Mbps),,PASS,,chsize=10,
885,1,RDL-3000-885,SC,set ulrate $link_id3_2 4,(13.3 Mbps),,PASS,,chsize=10,
886,1,RDL-3000-886,SC,set ulrate $link_id3_2 3,(10 Mbps),,PASS,,chsize=10,
887,1,RDL-3000-887,SC,set ulrate $link_id3_2 2,(6.7 Mbps),,PASS,,chsize=10,
888,1,RDL-3000-888,SC,set ulrate $link_id3_2 1,Error: Invalid value,,PASS,,chsize=10,
889,1,RDL-3000-889,SC,set ulrate $link_id3_2 0,(3.3 Mbps),,PASS,,chsize=10,
890,1,RDL-3000-890,SC,set ulrate $link_id3_2 7,(30 Mbps),,PASS,,chsize=10,
891,1,RDL-3000-891,SC,set dlrate $link_id3_2 7,(30 Mbps),,PASS,,chsize=10,
892,1,RDL-3000-892,SC,set linkmode $link_id3_2 mimoab,linkmode     = mimoab,,PASS,,,
893,1,RDL-3000-893,SC,set adaptmod $link_id3_2 on,adaptmod     = on,,PASS,,,
894,1,RDL-3000-894,SC,set dlrate $link_id3_2 15,(60 Mbps),,PASS,,chsize=10,
895,1,RDL-3000-895,SC,set ulrate $link_id3_2 15,(60 Mbps),,PASS,,chsize=10,
896,1,RDL-3000-896,SC,set dlminrate $link_id3_2 14,(53.3 Mbps),,PASS,,chsize=10,
897,1,RDL-3000-897,SC,set dlminrate $link_id3_2 13,(40 Mbps),,PASS,,chsize=10,
898,1,RDL-3000-898,SC,set dlminrate $link_id3_2 12,Error: Invalid value,,PASS,,chsize=10,
899,1,RDL-3000-899,SC,set dlminrate $link_id3_2 11,Error: Invalid value,,PASS,,chsize=10,
900,1,RDL-3000-900,SC,set dlminrate $link_id3_2 10,Error: Invalid value,,PASS,,chsize=10,
901,1,RDL-3000-901,SC,set dlminrate $link_id3_2 9,Error: Invalid value,,PASS,,chsize=10,
902,1,RDL-3000-902,SC,set dlminrate $link_id3_2 8,Error: Invalid value,,PASS,,chsize=10,
903,1,RDL-3000-903,SC,set dlminrate $link_id3_2 7,(30 Mbps),,PASS,,chsize=10,
904,1,RDL-3000-904,SC,set dlminrate $link_id3_2 6,(26.7 Mbps),,PASS,,chsize=10,
905,1,RDL-3000-905,SC,set dlminrate $link_id3_2 5,(20 Mbps),,PASS,,chsize=10,
906,1,RDL-3000-906,SC,set dlminrate $link_id3_2 4,(13.3 Mbps),,PASS,,chsize=10,
907,1,RDL-3000-907,SC,set dlminrate $link_id3_2 3,(10 Mbps),,PASS,,chsize=10,
908,1,RDL-3000-908,SC,set dlminrate $link_id3_2 2,(6.7 Mbps),,PASS,,chsize=10,
909,1,RDL-3000-909,SC,set dlminrate $link_id3_2 1,Error: Invalid value,,PASS,,chsize=10,
910,1,RDL-3000-910,SC,set dlminrate $link_id3_2 0,(3.3 Mbps),,PASS,,chsize=10,
911,1,RDL-3000-911,SC,set ulminrate $link_id3_2 14,(53.3 Mbps),,PASS,,chsize=10,
912,1,RDL-3000-912,SC,set ulminrate $link_id3_2 13,(40 Mbps),,PASS,,chsize=10,
913,1,RDL-3000-913,SC,set ulminrate $link_id3_2 12,Error: Invalid value,,PASS,,chsize=10,
914,1,RDL-3000-914,SC,set ulminrate $link_id3_2 11,Error: Invalid value,,PASS,,chsize=10,
915,1,RDL-3000-915,SC,set ulminrate $link_id3_2 10,Error: Invalid value,,PASS,,chsize=10,
916,1,RDL-3000-916,SC,set ulminrate $link_id3_2 9,Error: Invalid value,,PASS,,chsize=10,
917,1,RDL-3000-917,SC,set ulminrate $link_id3_2 8,Error: Invalid value,,PASS,,chsize=10,
918,1,RDL-3000-918,SC,set ulminrate $link_id3_2 7,(30 Mbps),,PASS,,chsize=10,
919,1,RDL-3000-919,SC,set ulminrate $link_id3_2 6,(26.7 Mbps),,PASS,,chsize=10,
920,1,RDL-3000-920,SC,set ulminrate $link_id3_2 5,(20 Mbps),,PASS,,chsize=10,
921,1,RDL-3000-921,SC,set ulminrate $link_id3_2 4,(13.3 Mbps),,PASS,,chsize=10,
922,1,RDL-3000-922,SC,set ulminrate $link_id3_2 3,(10 Mbps),,PASS,,chsize=10,
923,1,RDL-3000-923,SC,set ulminrate $link_id3_2 2,(6.7 Mbps),,PASS,,chsize=10,
924,1,RDL-3000-924,SC,set ulminrate $link_id3_2 1,Error: Invalid value,,PASS,,chsize=10,
925,1,RDL-3000-925,SC,set ulminrate $link_id3_2 0,(3.3 Mbps),,PASS,,chsize=10,
926,1,RDL-3000-926,SC,set dlrate $link_id3_2 14,(53.3 Mbps),,PASS,,chsize=10,
927,1,RDL-3000-927,SC,set dlrate $link_id3_2 13,(40 Mbps),,PASS,,chsize=10,
928,1,RDL-3000-928,SC,set dlrate $link_id3_2 12,(26.7 Mbps),,PASS,,chsize=10,
929,1,RDL-3000-929,SC,set dlrate $link_id3_2 11,(20 Mbps),,PASS,,chsize=10,
930,1,RDL-3000-930,SC,set dlrate $link_id3_2 10,(13.3 Mbps),,PASS,,chsize=10,
931,1,RDL-3000-931,SC,set dlrate $link_id3_2 9,Error: Invalid value,,PASS,,chsize=10,
932,1,RDL-3000-932,SC,set dlrate $link_id3_2 8,Error: Invalid value,,PASS,,chsize=10,
933,1,RDL-3000-933,SC,set dlrate $link_id3_2 7,Error: Invalid value,,PASS,,chsize=10,
934,1,RDL-3000-934,SC,set dlrate $link_id3_2 6,Error: Invalid value,,PASS,,chsize=10,
935,1,RDL-3000-935,SC,set dlrate $link_id3_2 5,Error: Invalid value,,PASS,,chsize=10,
936,1,RDL-3000-936,SC,set dlrate $link_id3_2 4,Error: Invalid value,,PASS,,chsize=10,
937,1,RDL-3000-937,SC,set dlrate $link_id3_2 3,(10 Mbps),,PASS,,chsize=10,
938,1,RDL-3000-938,SC,set dlrate $link_id3_2 2,(6.7 Mbps),,PASS,,chsize=10,
939,1,RDL-3000-939,SC,set dlrate $link_id3_2 1,Error: Invalid value,,PASS,,chsize=10,
940,1,RDL-3000-940,SC,set dlrate $link_id3_2 0,(3.3 Mbps),,PASS,,chsize=10,
941,1,RDL-3000-941,SC,set ulrate $link_id3_2 14,(53.3 Mbps),,PASS,,chsize=10,
942,1,RDL-3000-942,SC,set ulrate $link_id3_2 13,(40 Mbps),,PASS,,chsize=10,
943,1,RDL-3000-943,SC,set ulrate $link_id3_2 12,(26.7 Mbps),,PASS,,chsize=10,
944,1,RDL-3000-944,SC,set ulrate $link_id3_2 11,(20 Mbps),,PASS,,chsize=10,
945,1,RDL-3000-945,SC,set ulrate $link_id3_2 10,(13.3 Mbps),,PASS,,chsize=10,
946,1,RDL-3000-946,SC,set ulrate $link_id3_2 9,Error: Invalid value,,PASS,,chsize=10,
947,1,RDL-3000-947,SC,set ulrate $link_id3_2 8,Error: Invalid value,,PASS,,chsize=10,
948,1,RDL-3000-948,SC,set ulrate $link_id3_2 7,Error: Invalid value,,PASS,,chsize=10,
949,1,RDL-3000-949,SC,set ulrate $link_id3_2 6,Error: Invalid value,,PASS,,chsize=10,
950,1,RDL-3000-950,SC,set ulrate $link_id3_2 5,Error: Invalid value,,PASS,,chsize=10,
951,1,RDL-3000-951,SC,set ulrate $link_id3_2 4,Error: Invalid value,,PASS,,chsize=10,
952,1,RDL-3000-952,SC,set ulrate $link_id3_2 3,(10 Mbps),,PASS,,chsize=10,
953,1,RDL-3000-953,SC,set ulrate $link_id3_2 2,(6.7 Mbps),,PASS,,chsize=10,
954,1,RDL-3000-954,SC,set ulrate $link_id3_2 1,Error: Invalid value,,PASS,,chsize=10,
955,1,RDL-3000-955,SC,set ulrate $link_id3_2 0,(3.3 Mbps),,PASS,,chsize=10,
956,1,RDL-3000-956,SC,set linkmode $link_id3_2 sisomimoa,linkmode     = sisomimoa,,PASS,,,
957,1,RDL-3000-957,SC,set dlrate $link_id3_2 7,(30 Mbps),,PASS,,chsize=10,
958,1,RDL-3000-958,SC,set ulrate $link_id3_2 7,(30 Mbps),,PASS,,chsize=10,
959,1,RDL-3000-959,SC,set dlminrate $link_id3_2 14,Error: Invalid value,,PASS,,chsize=10,
960,1,RDL-3000-960,SC,set dlminrate $link_id3_2 13,Error: Invalid value,,PASS,,chsize=10,
961,1,RDL-3000-961,SC,set dlminrate $link_id3_2 12,Error: Invalid value,,PASS,,chsize=10,
962,1,RDL-3000-962,SC,set dlminrate $link_id3_2 11,Error: Invalid value,,PASS,,chsize=10,
963,1,RDL-3000-963,SC,set dlminrate $link_id3_2 10,Error: Invalid value,,PASS,,chsize=10,
964,1,RDL-3000-964,SC,set dlminrate $link_id3_2 9,Error: Invalid value,,PASS,,chsize=10,
965,1,RDL-3000-965,SC,set dlminrate $link_id3_2 8,Error: Invalid value,,PASS,,chsize=10,
966,1,RDL-3000-966,SC,set dlminrate $link_id3_2 7,(30 Mbps),,PASS,,chsize=10,
967,1,RDL-3000-967,SC,set dlminrate $link_id3_2 6,(26.7 Mbps),,PASS,,chsize=10,
968,1,RDL-3000-968,SC,set dlminrate $link_id3_2 5,(20 Mbps),,PASS,,chsize=10,
969,1,RDL-3000-969,SC,set dlminrate $link_id3_2 4,(13.3 Mbps),,PASS,,chsize=10,
970,1,RDL-3000-970,SC,set dlminrate $link_id3_2 3,(10 Mbps),,PASS,,chsize=10,
971,1,RDL-3000-971,SC,set dlminrate $link_id3_2 2,(6.7 Mbps),,PASS,,chsize=10,
972,1,RDL-3000-972,SC,set dlminrate $link_id3_2 1,Error: Invalid value,,PASS,,chsize=10,
973,1,RDL-3000-973,SC,set dlminrate $link_id3_2 0,(3.3 Mbps),,PASS,,chsize=10,
974,1,RDL-3000-974,SC,set ulminrate $link_id3_2 14,Error: Invalid value,,PASS,,chsize=10,
975,1,RDL-3000-975,SC,set ulminrate $link_id3_2 13,Error: Invalid value,,PASS,,chsize=10,
976,1,RDL-3000-976,SC,set ulminrate $link_id3_2 12,Error: Invalid value,,PASS,,chsize=10,
977,1,RDL-3000-977,SC,set ulminrate $link_id3_2 11,Error: Invalid value,,PASS,,chsize=10,
978,1,RDL-3000-978,SC,set ulminrate $link_id3_2 10,Error: Invalid value,,PASS,,chsize=10,
979,1,RDL-3000-979,SC,set ulminrate $link_id3_2 9,Error: Invalid value,,PASS,,chsize=10,
980,1,RDL-3000-980,SC,set ulminrate $link_id3_2 8,Error: Invalid value,,PASS,,chsize=10,
981,1,RDL-3000-981,SC,set ulminrate $link_id3_2 7,(30 Mbps),,PASS,,chsize=10,
982,1,RDL-3000-982,SC,set ulminrate $link_id3_2 6,(26.7 Mbps),,PASS,,chsize=10,
983,1,RDL-3000-983,SC,set ulminrate $link_id3_2 5,(20 Mbps),,PASS,,chsize=10,
984,1,RDL-3000-984,SC,set ulminrate $link_id3_2 4,(13.3 Mbps),,PASS,,chsize=10,
985,1,RDL-3000-985,SC,set ulminrate $link_id3_2 3,(10 Mbps),,PASS,,chsize=10,
986,1,RDL-3000-986,SC,set ulminrate $link_id3_2 2,(6.7 Mbps),,PASS,,chsize=10,
987,1,RDL-3000-987,SC,set ulminrate $link_id3_2 1,Error: Invalid value,,PASS,,chsize=10,
988,1,RDL-3000-988,SC,set ulminrate $link_id3_2 0,(3.3 Mbps),,PASS,,chsize=10,
989,1,RDL-3000-989,SC,set dlrate $link_id3_2 14,Error: Invalid value,,PASS,,chsize=10,
990,1,RDL-3000-990,SC,set dlrate $link_id3_2 13,Error: Invalid value,,PASS,,chsize=10,
991,1,RDL-3000-991,SC,set dlrate $link_id3_2 12,Error: Invalid value,,PASS,,chsize=10,
992,1,RDL-3000-992,SC,set dlrate $link_id3_2 11,Error: Invalid value,,PASS,,chsize=10,
993,1,RDL-3000-993,SC,set dlrate $link_id3_2 10,Error: Invalid value,,PASS,,chsize=10,
994,1,RDL-3000-994,SC,set dlrate $link_id3_2 9,Error: Invalid value,,PASS,,chsize=10,
995,1,RDL-3000-995,SC,set dlrate $link_id3_2 8,Error: Invalid value,,PASS,,chsize=10,
996,1,RDL-3000-996,SC,set dlrate $link_id3_2 7,(30 Mbps),,PASS,,chsize=10,
997,1,RDL-3000-997,SC,set dlrate $link_id3_2 6,(26.7 Mbps),,PASS,,chsize=10,
998,1,RDL-3000-998,SC,set dlrate $link_id3_2 5,(20 Mbps),,PASS,,chsize=10,
999,1,RDL-3000-999,SC,set dlrate $link_id3_2 4,(13.3 Mbps),,PASS,,chsize=10,
1000,1,RDL-3000-1000,SC,set dlrate $link_id3_2 3,(10 Mbps),,PASS,,chsize=10,
1001,1,RDL-3000-1001,SC,set dlrate $link_id3_2 2,(6.7 Mbps),,PASS,,chsize=10,
1002,1,RDL-3000-1002,SC,set dlrate $link_id3_2 1,Error: Invalid value,,PASS,,chsize=10,
1003,1,RDL-3000-1003,SC,set dlrate $link_id3_2 0,(3.3 Mbps),,PASS,,chsize=10,
1004,1,RDL-3000-1004,SC,set ulrate $link_id3_2 14,Error: Invalid value,,PASS,,chsize=10,
1005,1,RDL-3000-1005,SC,set ulrate $link_id3_2 13,Error: Invalid value,,PASS,,chsize=10,
1006,1,RDL-3000-1006,SC,set ulrate $link_id3_2 12,Error: Invalid value,,PASS,,chsize=10,
1007,1,RDL-3000-1007,SC,set ulrate $link_id3_2 11,Error: Invalid value,,PASS,,chsize=10,
1008,1,RDL-3000-1008,SC,set ulrate $link_id3_2 10,Error: Invalid value,,PASS,,chsize=10,
1009,1,RDL-3000-1009,SC,set ulrate $link_id3_2 9,Error: Invalid value,,PASS,,chsize=10,
1010,1,RDL-3000-1010,SC,set ulrate $link_id3_2 8,Error: Invalid value,,PASS,,chsize=10,
1011,1,RDL-3000-1011,SC,set ulrate $link_id3_2 7,(30 Mbps),,PASS,,chsize=10,
1012,1,RDL-3000-1012,SC,set ulrate $link_id3_2 6,(26.7 Mbps),,PASS,,chsize=10,
1013,1,RDL-3000-1013,SC,set ulrate $link_id3_2 5,(20 Mbps),,PASS,,chsize=10,
1014,1,RDL-3000-1014,SC,set ulrate $link_id3_2 4,(13.3 Mbps),,PASS,,chsize=10,
1015,1,RDL-3000-1015,SC,set ulrate $link_id3_2 3,(10 Mbps),,PASS,,chsize=10,
1016,1,RDL-3000-1016,SC,set ulrate $link_id3_2 2,(6.7 Mbps),,PASS,,chsize=10,
1017,1,RDL-3000-1017,SC,set ulrate $link_id3_2 1,Error: Invalid value,,PASS,,chsize=10,
1018,1,RDL-3000-1018,SC,set ulrate $link_id3_2 0,(3.3 Mbps),,PASS,,chsize=10,
1019,1,RDL-3000-1019,SC,set chsize 14,,,PASS,NEXT,,
1021,3,RDL-3000-1021,SC,save config,,,PASS,,,
1020,2,RDL-3000-1020,SC,set chsize,chsize       = 14 MHz,,PASS,,,
1022,4,RDL-3000-1022,SC,new link,link ID:,link_id4_2,PASS,NEXT,,
1023,5,RDL-3000-1023,SC,set idname $link_id4_2 TEST_CS14,idname       = TEST_CS14,,PASS,,,
1024,6,RDL-3000-1024,SC,set peermac $link_id4_2 00:09:02:02:6F:30,peermac      = 00:09:02:02:6F:30,,PASS,,,
1025,7,RDL-3000-1025,SC,set adaptmod $link_id4_2 off,adaptmod     = off,,PASS,,,
1026,8,RDL-3000-1026,SC,set linkmode $link_id4_2 mimoab,linkmode     = mimoab,,PASS,,,
1027,9,RDL-3000-1027,SC,enable $link_id4_2,Warning: ID already enabled,,PASS,NEXT,,
1028,10,RDL-3000-1028,SC,set dlrate $link_id4_2 4,(18.7 Mbps),,PASS,,chsize = 14,
1029,11,RDL-3000-1029,SC,set ulrate $link_id4_2 3,(14 Mbps),,PASS,,chsize = 14,
1030,12,RDL-3000-1030,SC,set ldlpir $link_id4_2 43207,ldlpir       = 43207,,PASS,,,
1031,13,RDL-3000-1031,SC,set lulpir $link_id4_2 41200,lulpir       = 41200,,PASS,,,
1032,14,RDL-3000-1032,SC,show links $link_id4_2,Down,,PASS,,,
1033,1,RDL-3000-1033,SC,set idname $link_id4_2 MODIFIED_CS14,idname       = MODIFIED_CS14,,PASS,,,
1034,1,RDL-3000-1034,SC,show links $link_id4_2,Down,,PASS,,,
1035,1,RDL-3000-1035,SC,set peermac $link_id4_2 00:09:02:01:02:55,peermac      = 00:09:02:01:02:55,,PASS,,,
1036,1,RDL-3000-1036,SC,set dlrate $link_id4_2 15,(84 Mbps),,PASS,,chsize = 14,
1037,1,RDL-3000-1037,SC,set ulrate $link_id4_2 15,(84 Mbps),,PASS,,chsize = 14,
1038,1,RDL-3000-1038,SC,set dlrate $link_id4_2 14,(74.7 Mbps),,PASS,,chsize = 14,
1039,1,RDL-3000-1039,SC,set dlrate $link_id4_2 13,(56 Mbps),,PASS,,chsize = 14,
1040,1,RDL-3000-1040,SC,set dlrate $link_id4_2 12,(37.3 Mbps),,PASS,,chsize = 14,
1041,1,RDL-3000-1041,SC,set dlrate $link_id4_2 11,(28 Mbps),,PASS,,chsize = 14,
1042,1,RDL-3000-1042,SC,set dlrate $link_id4_2 10,(18.7 Mbps),,PASS,,chsize = 14,
1043,1,RDL-3000-1043,SC,set dlrate $link_id4_2 9,Error: Invalid value,,PASS,,chsize = 14,
1044,1,RDL-3000-1044,SC,set dlrate $link_id4_2 8,(9.3 Mbps),,PASS,,chsize = 14,
1045,1,RDL-3000-1045,SC,set dlrate $link_id4_2 7,(42 Mbps),,PASS,,chsize = 14,
1046,1,RDL-3000-1046,SC,set dlrate $link_id4_2 6,(37.3 Mbps),,PASS,,chsize = 14,
1047,1,RDL-3000-1047,SC,set dlrate $link_id4_2 5,(28 Mbps),,PASS,,chsize = 14,
1048,1,RDL-3000-1048,SC,set dlrate $link_id4_2 4,(18.7 Mbps),,PASS,,chsize = 14,
1049,1,RDL-3000-1049,SC,set dlrate $link_id4_2 3,(14 Mbps),,PASS,,chsize = 14,
1050,1,RDL-3000-1050,SC,set dlrate $link_id4_2 2,(9.3 Mbps),,PASS,,chsize = 14,
1051,1,RDL-3000-1051,SC,set dlrate $link_id4_2 1,Error: Invalid value,,PASS,,chsize = 14,
1052,1,RDL-3000-1052,SC,set dlrate $link_id4_2 0,(4.7 Mbps),,PASS,,chsize = 14,
1053,1,RDL-3000-1053,SC,set dlrate $link_id4_2 15,(84 Mbps),,PASS,,chsize = 14,
1054,1,RDL-3000-1054,SC,set ulrate $link_id4_2 14,(74.7 Mbps),,PASS,,chsize = 14,
1055,1,RDL-3000-1055,SC,set ulrate $link_id4_2 13,(56 Mbps),,PASS,,chsize = 14,
1056,1,RDL-3000-1056,SC,set ulrate $link_id4_2 12,(37.3 Mbps),,PASS,,chsize = 14,
1057,1,RDL-3000-1057,SC,set ulrate $link_id4_2 11,(28 Mbps),,PASS,,chsize = 14,
1058,1,RDL-3000-1058,SC,set ulrate $link_id4_2 10,(18.7 Mbps),,PASS,,chsize = 14,
1059,1,RDL-3000-1059,SC,set ulrate $link_id4_2 9,Error: Invalid value,,PASS,,chsize = 14,
1060,1,RDL-3000-1060,SC,set ulrate $link_id4_2 8,(9.3 Mbps),,PASS,,chsize = 14,
1061,1,RDL-3000-1061,SC,set ulrate $link_id4_2 7,(42 Mbps),,PASS,,chsize = 14,
1062,1,RDL-3000-1062,SC,set ulrate $link_id4_2 6,(37.3 Mbps),,PASS,,chsize = 14,
1063,1,RDL-3000-1063,SC,set ulrate $link_id4_2 5,(28 Mbps),,PASS,,chsize = 14,
