TestID,Step,TestLinkID,DUT,CMD,ResponseVerification,Postaction,Verdict,Failed action,PreCondition,Comments
48,1,RDL-3000-518,SC,set convid $conn_id2 6000,Syntax: convid,,PASS,,,
49,1,RDL-3000-519,SC,set conviden $conn_id2 test,Syntax: conviden,,PASS,,,
50,1,RDL-3000-520,SC,set conpri $conn_id2 0,conpri       = 0,,PASS,,,
51,1,RDL-3000-521,SC,set conpri $conn_id2 1,conpri       = 1,,PASS,,,
52,1,RDL-3000-522,SC,set conpri $conn_id2 2,conpri       = 2,,PASS,,,
53,1,RDL-3000-523,SC,set conpri $conn_id2 3,conpri       = 3,,PASS,,,
54,1,RDL-3000-524,SC,set conpri $conn_id2 4,conpri       = 4,,PASS,,,
55,1,RDL-3000-525,SC,set conpri $conn_id2 5,conpri       = 5,,PASS,,,
56,1,RDL-3000-526,SC,set conpri $conn_id2 6,conpri       = 6,,PASS,,,
57,1,RDL-3000-527,SC,set conpri $conn_id2 7,conpri       = 7,,PASS,,,
58,1,RDL-3000-528,SC,set conpri $conn_id2 8,Syntax: conpri.*,,PASS,,,
59,1,RDL-3000-529,SC,set convid $conn_id2 4095,convid       = 4095,,PASS,,,
60,1,RDL-3000-530,SC,del id $conn_id2,ERROR: Invalid Value,,PASS,NEXT,,
61,1,RDL-3000-531,SC,new conn,conn ID: ?,conn_id3,PASS,,,
62,2,RDL-3000-531,SC,set idname $conn_id3 INVALID_CONN,idname       = INVALID_CONN,,PASS,,,
20,1,RDL-3000-401,SC,set convid $conn_id3 300,convid       = 300,,PASS,,chsize=3.5,
63,3,RDL-3000-531,SC,set conviden $conn_id3 on,conviden     = on,,PASS,,,
64,4,RDL-3000-531,SC,set conlid $conn_id3 100,conlid       = 100,,PASS,NEXT,,
65,5,RDL-3000-531,SC,set congid $conn_id3 200,congid       = 200,,PASS,NEXT,,
66,6,RDL-3000-531,SC,enable $conn_id3,FAIL: Error found in ID configuration,,PASS,,,
67,7,RDL-3000-531,SC,del id $conn_id3,,,PASS,,,
68,1,RDL-3000-532,SC,new tplink,link Template ID: ?,link_id20,PASS,NEXT,,
69,2,RDL-3000-532,SC,set ldlpir $link_id20 49500,ldlpir       = 49500,,PASS,,,
70,3,RDL-3000-532,SC,set lulpir $link_id20 49500,lulpir       = 49500,,PASS,,,
71,4,RDL-3000-532,SC,set lstid $link_id20 pvv,lstid        = pvv,,PASS,,,
72,5,RDL-3000-532,SC,set lstidpwd $link_id20 automate,lstidpwd     = ,,PASS,,,
73,6,RDL-3000-532,SC,set linkmode $link_id20 mimoab,linkmode.* = mimoab,,PASS,,,
74,7,RDL-3000-532,SC,enable $link_id20,ID enabled,,PASS,,,
75,1,RDL-3000-533,SC,new group,group ID: ?,group_id20,PASS,NEXT,,
76,3,RDL-3000-533,SC,set idname $group_id20 TEST_GROUP2 ,idname       = TEST_GROUP,,PASS,,,
77,4,RDL-3000-533,SC,set grpviden $group_id20 on,grpviden     = on,,PASS,,,
78,5,RDL-3000-533,SC,set grpvid $group_id20 140, grpvid       = 140,,PASS,,,
79,6,RDL-3000-533,SC,set groupmode $group_id20 mimoab,groupmode.* = mimoab,,PASS,,,
80,7,RDL-3000-533,SC,enable $group_id20,ID enabled,,PASS,,,
81,1,RDL-3000-534,SC,new service,conn ID: ?,conn_id1,PASS,NEXT,,
82,2,RDL-3000-534,SC,show service $conn_id1,Invalid ID type,,PASS,,,
83,3,RDL-3000-534,SC,set idname $conn_id1 NEW_CONN,idname       = NEW_CONN,,PASS,,,
20,1,RDL-3000-401,SC,set convid $conn_id1 400,convid       = 400,,PASS,,chsize=3.5,
84,4,RDL-3000-534,SC,set conviden $conn_id1 on,conviden     = on,,PASS,NEXT,,
85,5,RDL-3000-534,SC,set srvlid $conn_id1 $link_id20,conlid,,PASS,NEXT,,
86,6,RDL-3000-534,SC,set srvgid $conn_id1 $group_id20,congid,,PASS,NEXT,,
87,7,RDL-3000-534,SC,set dlcir $conn_id1 5001,dlcir        = 5001,,PASS,NEXT,,
88,8,RDL-3000-534,SC,set ulcir $conn_id1 5001,ulcir        = 5001,,PASS,NEXT,,
89,9,RDL-3000-534,SC,set dlpir $conn_id1 10001,dlpir        = 10001,,PASS,NEXT,,
90,10,RDL-3000-534,SC,set ulpir $conn_id1 10001,ulpir        = 10001,,PASS,NEXT,,
91,11,RDL-3000-534,SC,enable $conn_id1,ID enabled,,PASS,,,
92,1,RDL-3000-535,SC,del id $conn_id1,,,PASS,NEXT,,
739,1,RDL-3000-861,SC,clear idtable,,,PASS,NEXT,,
739,1,RDL-3000-861,SC,save config,,,PASS,NEXT,,
