TestID,Step,TestLinkID,DUT,CMD,ResponseVerification,Postaction,Verdict,Failed action,PreCondition,Comments
58,2,RDL-3000-129,SC,set dfsaction,dfsaction    = none,,PASS,,,
59,1,RDL-3000-130,SC,set dfsaction txoff,,,PASS,NEXT,,
60,2,RDL-3000-130,SC,set dfsaction,dfsaction    = txoff,,PASS,,,
61,1,RDL-3000-131,SC,set dfsaction chgfreq,,,PASS,NEXT,,
62,2,RDL-3000-131,SC,set dfsaction,dfsaction    = chgfreq,,PASS,,,
63,1,RDL-3000-132,SC,set dfsaction 2,,,PASS,NEXT,,
64,2,RDL-3000-132,SC,set dfsaction,dfsaction    = chgfreq,,PASS,,,
65,1,RDL-3000-133,SC,set dfsaction 1,,,PASS,NEXT,,
66,2,RDL-3000-133,SC,set dfsaction,dfsaction    = txoff,,PASS,,,
67,1,RDL-3000-134,SC,set dfsaction 0,,,PASS,NEXT,,
68,2,RDL-3000-134,SC,set dfsaction,dfsaction    = none,,PASS,,,
69,1,RDL-3000-135,SC,set dfsaction invalid_opt,Syntax: dfsaction,,PASS,,,
70,1,RDL-3000-136,ALL,set antgain 0,,,PASS,,,
71,1,RDL-3000-137,ALL,set antgain 100,,,PASS,,,
72,1,RDL-3000-138,ALL,set antgain 30,,,PASS,NEXT,,
73,2,RDL-3000-138,ALL,set antgain,antgain      = 30,,PASS,,,
74,1,RDL-3000-139,ALL,set antgain -1,Syntax: antgain,,PASS,,,
75,1,RDL-3000-140,ALL,set antgain 101,Syntax: antgain,,PASS,,,
76,1,RDL-3000-141,SC,set regper 1,,,PASS,,,
77,1,RDL-3000-142,SC,set regper 100,,,PASS,,,
78,1,RDL-3000-143,SC,set regper 4,,,PASS,,,
79,1,RDL-3000-144,SC,set regper  0,Syntax: regper,,PASS,,,
80,1,RDL-3000-145,SC,set regper 101,Syntax: regper,,PASS,,,
81,1,RDL-3000-146,SC,set schcycle 10000,,,PASS,,,
82,1,RDL-3000-147,SC,set schcycle 20,,,PASS,,,
83,1,RDL-3000-148,SC,set schcycle  0,Syntax: schcycle,,PASS,,,
84,1,RDL-3000-149,SC,set schcycle 10001,Syntax: schcycle,,PASS,,,
85,1,RDL-3000-150,SC,set schcycle  21,,,PASS,NEXT,,
86,1,RDL-3000-151,SC,set schcycle 21,,,PASS,NEXT,,
87,2,RDL-3000-151,SC,set schcycle,schcycle     = 21,,PASS,,,
88,1,RDL-3000-152,SC,set framesize 20,,,PASS,NEXT,,
89,2,RDL-3000-152,SC,set framesize,framesize    = 20,,PASS,,,
90,1,RDL-3000-153,SC,set schcycle  1,,,PASS,NEXT,,
91,2,RDL-3000-153,SC,set schcycle,schcycle     = 1,,PASS,,,
92,1,RDL-3000-154,SC,set framesize 0,Syntax: framesize,,PASS,,,
93,1,RDL-3000-155,SC,set framesize 1,,,PASS,NEXT,,
94,2,RDL-3000-155,SC,set framesize,framesize    = 1,,PASS,,,
95,1,RDL-3000-156,SC,set fixframe on,Warning: Force Synchronization Enabled!,,PASS,NEXT,,
96,2,RDL-3000-156,SC,set fixframe,fixframe     = On,,PASS,,,
97,1,RDL-3000-157,SC,set dlratio 105,Syntax: dlratio,,PASS,,,
98,1,RDL-3000-158,SC,set dlratio 20,,,PASS,NEXT,,
99,2,RDL-3000-158,SC,set dlratio,dlratio      = 20,,PASS,,,
100,1,RDL-3000-159,SC,set dlratio 80,,,PASS,NEXT,,
101,2,RDL-3000-159,SC,set dlratio,dlratio      = 80,,PASS,,,
102,1,RDL-3000-160,SC,set dlratio 20,,,PASS,,,
103,1,RDL-3000-161,SC,set syncmode none,Syntax: syncmode,,PASS,NEXT,,
104,2,RDL-3000-161,SC,set syncmode gps,Error: Invalid value. No GPS detected!,,PASS,,,
105,1,RDL-3000-166,SC,set syncmode ext,,,PASS,NEXT,,
106,2,RDL-3000-166,SC,set syncmode,syncmode     = external,,PASS,,,
107,1,RDL-3000-167,SC,set syncmode external,,,PASS,,,
108,1,RDL-3000-168,SC,set syncmode 2,Syntax: syncmode,,PASS,,,
109,1,RDL-3000-169,SC,set syncmode 3,Syntax: syncmode,,PASS,,,
110,1,RDL-3000-170,SC,set syncout off,,,PASS,NEXT,,
111,2,RDL-3000-170,SC,set syncout,syncout      = Off,,PASS,,,
112,1,RDL-3000-171,SC,set syncout on ,,,PASS,NEXT,,
113,2,RDL-3000-171,SC,set syncout,syncout      = On,,PASS,,,
114,1,RDL-3000-172,SC,set syncout  2,Syntax: syncout,,PASS,,,
115,1,RDL-3000-173,SC,set syncterm  0,Syntax: syncterm,,PASS,,,
116,1,RDL-3000-174,SC,set syncterm  none,,,PASS,NEXT,,
117,2,RDL-3000-174,SC,set syncterm,syncterm     = none,,PASS,,,
118,1,RDL-3000-175,SC,set syncterm  1,Syntax: syncterm,,PASS,,,
119,1,RDL-3000-176,SC,set syncterm  50,,,PASS,NEXT,,
120,2,RDL-3000-176,SC,set syncterm,syncterm     = 50,,PASS,,,
121,1,RDL-3000-177,SC,set syncterm  2,Syntax: syncterm,,PASS,NEXT,,
122,2,RDL-3000-177,SC,set syncterm 75,,,PASS,,,
123,3,RDL-3000-177,SC,set syncterm,syncterm     = 75,,PASS,,,
124,1,RDL-3000-178,SC,set syncterm  75,,,PASS,,,
125,1,RDL-3000-179,SC,set syncterm 30,Syntax: syncterm,,PASS,,,
126,1,RDL-3000-180,SC,set fixframe off,,,PASS,NEXT,,
127,2,RDL-3000-180,SC,set fixframe,fixframe     = Off,,PASS,,,
128,1,RDL-3000-181,ALL,set radio off,,,PASS,,,
129,2,RDL-3000-181,ALL,set radio,radio        = off,,PASS,,,
130,1,RDL-3000-182,ALL,set radio rf1,,,PASS,,,
131,2,RDL-3000-182,ALL,set radio,rf1,,PASS,,,
132,1,RDL-3000-183,ALL,set radio rf2,,,PASS,,,
133,2,RDL-3000-183,ALL,set radio,radio        = rf2,,PASS,,,
134,1,RDL-3000-184,ALL,set radio rf1rf2,,,PASS,,,
135,2,RDL-3000-184,ALL,set radio,radio.* = rf1rf2,,PASS,,,
136,1,RDL-3000-185,ALL,set radio on,Syntax: radio,,PASS,,,
137,1,RDL-3000-186,SC,set cp,cp           =,,PASS,,, 
138,2,RDL-3000-186,SC,set cp 0,,,PASS,,,
139,3,RDL-3000-186,SC,save config,,,PASS,,,
140,4,RDL-3000-186,SC,set cp,cp           = 0,,PASS,,,
141,5,RDL-3000-186,SC,set cp 1,,,PASS,,, 
142,6,RDL-3000-186,SC,set cp,cp           = 1,,PASS,,,
143,7,RDL-3000-186,SC,set cp 1,,,PASS,,, 
144,8,RDL-3000-186,SC,save config,,,PASS,,,
145,9,RDL-3000-186,SC,set cp,cp           = 1,,PASS,,,
146,10,RDL-3000-186,SC,set cp 2,Error: Out of range,,PASS,,,
147,11,RDL-3000-186,SC,set cp,cp           = 1,,PASS,,,
148,12,RDL-3000-186,SC,set cp 0,,,PASS,,,
149,13,RDL-3000-186,SC,save config,,,PASS,,,
150,14,RDL-3000-186,SC,set cp,cp           = 0,,PASS,,,
151,11,RDL-3000-186,SC,set mgmmcs qpsk1/2,,,PASS,,,
152,11,RDL-3000-186,SC,set mgmmcs,mgmmcs       = qpsk1/2,,PASS,,,
153,11,RDL-3000-186,SC,set mgmmcs bpsk1/2,,,PASS,,,
154,11,RDL-3000-186,SC,set mgmmcs,mgmmcs       = bpsk1/2,,PASS,,,
155,11,RDL-3000-186,SS,get antalign,,,PASS,,,
156,11,RDL-3000-186,SC,get dldpkt,,,PASS,,,
157,11,RDL-3000-186,SC,get dloir ,,,PASS,,,
158,11,RDL-3000-186,SC,get dlrpkt,,,PASS,,,
159,11,RDL-3000-186,SC,get dltpkt,,,PASS,,,
160,11,RDL-3000-186,SC,get erxpkt,erxpkt = 66232893,,PASS,,,
161,11,RDL-3000-186,SC,get erxpktd,erxpktd = 0,,PASS,,,
162,11,RDL-3000-186,SC,get ethsts,ethsts = 100fd,,PASS,,,
163,11,RDL-3000-186,SC,get etxpkt,etxpkt = 2002524,,PASS,,,
164,11,RDL-3000-186,SC,get ldlblk,,,PASS,,,
165,11,RDL-3000-186,SC,get ldlbr,,,PASS,,,
166,11,RDL-3000-186,SC,get ldldblk,,,PASS,,,
167,11,RDL-3000-186,SC,get ldllfr,,,PASS,,,
168,11,RDL-3000-186,SC,get ldlrblk,,,PASS,,,
169,11,RDL-3000-186,SC,get ldlrssi,,,PASS,,,
170,11,RDL-3000-186,SC,get ldlrssi2,,,PASS,,,
171,11,RDL-3000-186,SC,get ldlsnr,,,PASS,,,
172,11,RDL-3000-186,SC,get ldlsnr2,,,PASS,,,
173,11,RDL-3000-186,SC,get llostc,,,PASS,,,
174,11,RDL-3000-186,SC,get lrcon,,,PASS,,,
175,11,RDL-3000-186,SC,get lrsrv,,,PASS,,,
176,11,RDL-3000-186,SC,get lscode,,,PASS,,,
177,11,RDL-3000-186,SC,get lulblk,,,PASS,,,
178,11,RDL-3000-186,SC,get lulbr,,,PASS,,,
179,11,RDL-3000-186,SC,get luldblk,,,PASS,,,
180,11,RDL-3000-186,SC,get lullfr,,,PASS,,,
181,11,RDL-3000-186,SC,get lulrblk,,,PASS,,,
182,11,RDL-3000-186,SC,get lulrssi,,,PASS,,,
183,11,RDL-3000-186,SC,get lulrssi2,,,PASS,,,
184,11,RDL-3000-186,SC,get lulsnr,,,PASS,,,
185,11,RDL-3000-186,SC,get lulsnr2,,,PASS,,,
186,11,RDL-3000-186,SC,get luptime,,,PASS,,,
187,11,RDL-3000-186,SC,get radiotype,radiotype = T352B,,PASS,,,
188,11,RDL-3000-186,SC,get regconn,regconn      = 0,,PASS,,,
189,11,RDL-3000-186,SC,get sysuptime,,,PASS,,,
190,11,RDL-3000-186,SC,get  temperature,,,PASS,,,
191,11,RDL-3000-186,SC,get ulrpkt,,,PASS,,,
192,11,RDL-3000-186,SC,get ultpkt,,,PASS,,,
193,11,RDL-3000-186,SC,get werxpkt,werxpkt = 311934,,PASS,,,
194,11,RDL-3000-186,SC,get werxpktdis,werxpktdis   = 0,,PASS,,,
195,11,RDL-3000-186,SC,get werxpkterr,werxpkterr = 0,,PASS,,,
196,11,RDL-3000-186,SC,get wetxpkt,wetxpkt      = 0,,PASS,,,
197,11,RDL-3000-186,SC,get wetxpktdis,wetxpktdis   = 0,,PASS,,,
198,11,RDL-3000-186,SC,get wetxpkterr,wetxpkterr   = 0,,PASS,,,
199,11,RDL-3000-186,SC,get wsdb,,,PASS,,,
200,11,RDL-3000-187,SC,get regsrv,,,PASS,,,
201,11,RDL-3000-188,SC,get regstations,regstations  = 0,,PASS,,,
202,11,RDL-3000-189,SC,get rfstatus,rfstatus     = 00000000,,PASS,,,
203,11,RDL-3000-190,SC,get syncsts,No signal,,PASS,,,
204,11,RDL-3000-191,SC,get uldpkt,,,PASS,,,
