TestID,Step,TestLinkID,DUT,CMD,ResponseVerification,Postaction,Verdict,Failed action,PreCondition,Comments
52,1,RDL-3000-416,SC,set grprate $group_id3 4,(9 Mbps),,PASS,,chsize=5,
53,1,RDL-3000-417,SC,set grprate $group_id3 5,(12 Mbps),,PASS,,chsize=5,
54,1,RDL-3000-418,SC,set grprate $group_id3 6,(13.5 Mbps),,PASS,,chsize=5,
55,1,RDL-3000-419,SC,set grprate $group_id3 7,(15 Mbps),,PASS,,chsize=5,
56,1,RDL-3000-420,SC,set grprate $group_id3 8,(16 Mbps),,PASS,,chsize=5,
57,1,RDL-3000-421,SC,set grprate $group_id3 9,(18 Mbps),,PASS,,chsize=5,
58,1,RDL-3000-422,SC,set grprate $group_id3 10,(20 Mbps),,PASS,,chsize=5,
59,1,RDL-3000-423,SC,set grprate $group_id3 11,(21 Mbps),,PASS,,chsize=5,
60,1,RDL-3000-420,SC,set groupmode $group_id3 mimoab,groupmode    = mimoab,,PASS,,chsize=5,
61,1,RDL-3000-421,SC,set grprate $group_id3 0,(1.5 Mbps),,PASS,,chsize=5,
62,1,RDL-3000-422,SC,set grprate $group_id3 1,(3 Mbps),,PASS,,chsize=5,
63,1,RDL-3000-423,SC,set grprate $group_id3 2,(4.5 Mbps),,PASS,,chsize=5,
64,1,RDL-3000-424,SC,set grprate $group_id3 3,(6 Mbps),,PASS,,chsize=5,
65,1,RDL-3000-425,SC,set grprate $group_id3 4,(9 Mbps),,PASS,,chsize=5,
66,1,RDL-3000-426,SC,set grprate $group_id3 5,(12 Mbps),,PASS,,chsize=5,
67,1,RDL-3000-427,SC,set grprate $group_id3 6,(13.5 Mbps),,PASS,,chsize=5,
68,1,RDL-3000-428,SC,set grprate $group_id3 7,(15 Mbps),,PASS,,chsize=5,
69,1,RDL-3000-429,SC,set grprate $group_id3 8,(16 Mbps),,PASS,,chsize=5,
70,1,RDL-3000-430,SC,set grprate $group_id3 9,(18 Mbps),,PASS,,chsize=5,
71,1,RDL-3000-431,SC,set grprate $group_id3 10,(20 Mbps),,PASS,,chsize=5,
72,1,RDL-3000-432,SC,set grprate $group_id3 11,(21 Mbps),,PASS,,chsize=5,
73,1,RDL-3000-433,SC,set grprate $group_id3 12,(3 Mbps),,PASS,,chsize=5,
74,1,RDL-3000-434,SC,set grprate $group_id3 13,(6 Mbps),,PASS,,chsize=5,
75,1,RDL-3000-435,SC,set grprate $group_id3 14,(9 Mbps),,PASS,,chsize=5,
76,1,RDL-3000-436,SC,set grprate $group_id3 15,(12 Mbps),,PASS,,chsize=5,
77,1,RDL-3000-437,SC,set grprate $group_id3 16,(18 Mbps),,PASS,,chsize=5,
78,1,RDL-3000-438,SC,set grprate $group_id3 17,(24 Mbps),,PASS,,chsize=5,
79,1,RDL-3000-439,SC,set grprate $group_id3 18,(27 Mbps),,PASS,,chsize=5,
80,1,RDL-3000-440,SC,set grprate $group_id3 19,(30 Mbps),,PASS,,chsize=5,
81,1,RDL-3000-441,SC,set grprate $group_id3 20,(32 Mbps),,PASS,,chsize=5,
82,1,RDL-3000-442,SC,set grprate $group_id3 21,(36 Mbps),,PASS,,chsize=5,
83,1,RDL-3000-443,SC,set grprate $group_id3 22,(40 Mbps),,PASS,,chsize=5,
84,1,RDL-3000-444,SC,set grprate $group_id3 23,(42 Mbps),,PASS,,chsize=5,
85,1,RDL-3000-437,SC,set grprate $group_id3 auto,grprate      = auto,,PASS,,chsize=5,
86,1,RDL-3000-438,SC,set grpcir $group_id3 50,grpcir       = 50,,PASS,,chsize=5,
87,1,RDL-3000-439,SC,set grpcir $group_id3 50000,grpcir       = 50000,,PASS,,chsize=5,
88,1,RDL-3000-440,SC,set grpcir $group_id3 100000,Syntax: grpcir,,PASS,,chsize=5,
89,1,RDL-3000-441,SC,set grppir $group_id3 50,grppir       = 50,,PASS,,chsize=5,
90,1,RDL-3000-442,SC,set grppir $group_id3 50000,grppir       = 50000,,PASS,,chsize=5,
91,1,RDL-3000-443,SC,set grppir $group_id3 -10,Syntax: grppir,,PASS,,chsize=5,
92,1,RDL-3000-444,SC,set sstoss $group_id3 test,Syntax: sstoss,,PASS,,chsize=5,
93,1,RDL-3000-445,SC,set bsporten $group_id3 test,Syntax: bsporten,,PASS,,chsize=5,
94,1,RDL-3000-446,SC,set grpvid $group_id3 0,grpvid       = 0,,PASS,,chsize=5,
95,1,RDL-3000-447,SC,set grpvid $group_id3 1,grpvid       = 1,,PASS,,chsize=5,
96,1,RDL-3000-448,SC,set grpvid $group_id3 4095,grpvid       = 4095,,PASS,,chsize=5,
97,1,RDL-3000-449,SC,set grpvid $group_id3 5000,Syntax: grpvid,,PASS,,chsize=5,
98,1,RDL-3000-401,SC,set grpvid $group_id3 300,grpvid       = 300,,PASS,,chsize=5,
99,1,RDL-3000-450,SC,set grppri $group_id3 0,grppri       = 0,,PASS,,chsize=5,
100,1,RDL-3000-451,SC,set grppri $group_id3 1,grppri       = 1,,PASS,,chsize=5,
101,1,RDL-3000-452,SC,set grppri $group_id3 2,grppri       = 2,,PASS,,chsize=5,
102,1,RDL-3000-453,SC,set grppri $group_id3 3,grppri       = 3,,PASS,,chsize=5,
103,1,RDL-3000-454,SC,set grppri $group_id3 4,grppri       = 4,,PASS,,chsize=5,
104,1,RDL-3000-455,SC,set grppri $group_id3 5,grppri       = 5,,PASS,,chsize=5,
105,1,RDL-3000-456,SC,set grppri $group_id3 6,grppri       = 6,,PASS,,chsize=5,
106,1,RDL-3000-457,SC,set grppri $group_id3 7,grppri       = 7,,PASS,,chsize=5,
107,1,RDL-3000-458,SC,set grppri $group_id3 8,Syntax: grppri,,PASS,,,
108,1,RDL-3000-459,SC,enable $group_id3,ID enabled,,PASS,NEXT,,
109,1,RDL-3000-459,SC,show groups $group_id3,TEST_GROUP1     Group,,PASS,,,
110,1,RDL-3000-460,SC,del id $group_id3,,,PASS,NEXT,,
111,1,RDL-3000-461,SC,set chsize 10,,,PASS,NEXT,,
112,1,RDL-3000-461,SC,save config,,,PASS,,,
113,1,RDL-3000-462,SC,new group,group ID: ?,group_id4,PASS,,,
114,1,RDL-3000-463,SC,set idname $group_id4 TEST_GROUP2,idname       = TEST_GROUP2,,PASS,,chsize=10,
115,1,RDL-3000-463,SC,set groupmode $group_id4 mimoab,groupmode    = mimoab,,PASS,,chsize=10,
116,1,RDL-3000-401,SC,set grpvid $group_id4 400,grpvid       = 400,,PASS,,chsize=5,
117,1,RDL-3000-464,SC,set grpviden $group_id4 on,grpviden     = on,,PASS,,chsize=10,
118,1,RDL-3000-465,SC,set bsporten $group_id4 off,bsporten     = off,,PASS,,chsize=10,
119,1,RDL-3000-466,SC,set bsporten $group_id4 on,bsporten     = on,,PASS,,chsize=10,
120,1,RDL-3000-467,SC,set sstoss $group_id4 on,sstoss       = on,,PASS,,chsize=10,
121,1,RDL-3000-468,SC,set sstoss $group_id4 off,sstoss       = off,,PASS,,chsize=10,
122,1,RDL-3000-469,SC,set groupmode $group_id4 mimoa,groupmode    = mimoa,,PASS,,chsize=10,
123,1,RDL-3000-470,SC,set grprate $group_id4 0,(3 Mbps),,PASS,,chsize=10,
124,1,RDL-3000-471,SC,set grprate $group_id4 1,(6 Mbps),,PASS,,chsize=10,
125,1,RDL-3000-472,SC,set grprate $group_id4 2,(9 Mbps),,PASS,,chsize=10,
126,1,RDL-3000-473,SC,set grprate $group_id4 3,(12 Mbps),,PASS,,chsize=10,
127,1,RDL-3000-474,SC,set grprate $group_id4 4,(18 Mbps),,PASS,,chsize=10,
128,1,RDL-3000-475,SC,set grprate $group_id4 5,(24 Mbps),,PASS,,chsize=10,
129,1,RDL-3000-476,SC,set grprate $group_id4 6,(27 Mbps),,PASS,,chsize=10,
130,1,RDL-3000-477,SC,set grprate $group_id4 7,(30 Mbps),,PASS,,chsize=10,
131,1,RDL-3000-478,SC,set grprate $group_id4 8,(32 Mbps),,PASS,,chsize=10,
132,1,RDL-3000-479,SC,set grprate $group_id4 9,(36 Mbps),,PASS,,chsize=10,
133,1,RDL-3000-480,SC,set grprate $group_id4 10,(40 Mbps),,PASS,,chsize=10,
134,1,RDL-3000-481,SC,set grprate $group_id4 11,(42 Mbps),,PASS,,chsize=10,
135,1,RDL-3000-478,SC,set groupmode $group_id4 mimoab,groupmode    = mimoab,,PASS,,chsize=10,
136,1,RDL-3000-479,SC,set grprate $group_id4 0,(3 Mbps),,PASS,,chsize=10,
137,1,RDL-3000-480,SC,set grprate $group_id4 1,(6 Mbps),,PASS,,chsize=10,
138,1,RDL-3000-481,SC,set grprate $group_id4 2,(9 Mbps),,PASS,,chsize=10,
139,1,RDL-3000-482,SC,set grprate $group_id4 3,(12 Mbps),,PASS,,chsize=10,
140,1,RDL-3000-483,SC,set grprate $group_id4 4,(18 Mbps),,PASS,,chsize=10,
141,1,RDL-3000-484,SC,set grprate $group_id4 5,(24 Mbps),,PASS,,chsize=10,
142,1,RDL-3000-485,SC,set grprate $group_id4 6,(27 Mbps),,PASS,,chsize=10,
143,1,RDL-3000-486,SC,set grprate $group_id4 7,(30 Mbps),,PASS,,chsize=10,
144,1,RDL-3000-487,SC,set grprate $group_id4 8,(32 Mbps),,PASS,,chsize=10,
145,1,RDL-3000-488,SC,set grprate $group_id4 9,(36 Mbps),,PASS,,chsize=10,
146,1,RDL-3000-489,SC,set grprate $group_id4 10,(40 Mbps),,PASS,,chsize=10,
147,1,RDL-3000-490,SC,set grprate $group_id4 11,(42 Mbps),,PASS,,chsize=10,
148,1,RDL-3000-491,SC,set grprate $group_id4 12,(6 Mbps),,PASS,,chsize=10,
149,1,RDL-3000-492,SC,set grprate $group_id4 13,(12 Mbps),,PASS,,chsize=10,
150,1,RDL-3000-493,SC,set grprate $group_id4 14,(18 Mbps),,PASS,,chsize=10,
151,1,RDL-3000-494,SC,set grprate $group_id4 15,(24 Mbps),,PASS,,chsize=10,
152,1,RDL-3000-495,SC,set grprate $group_id4 16,(36 Mbps),,PASS,,chsize=10,
153,1,RDL-3000-496,SC,set grprate $group_id4 17,(48 Mbps),,PASS,,chsize=10,
154,1,RDL-3000-497,SC,set grprate $group_id4 18,(54 Mbps),,PASS,,chsize=10,
155,1,RDL-3000-498,SC,set grprate $group_id4 19,(60 Mbps),,PASS,,chsize=10,
156,1,RDL-3000-499,SC,set grprate $group_id4 20,(64 Mbps),,PASS,,chsize=10,
157,1,RDL-3000-500,SC,set grprate $group_id4 21,(72 Mbps),,PASS,,chsize=10,
158,1,RDL-3000-501,SC,set grprate $group_id4 22,(80 Mbps),,PASS,,chsize=10,
159,1,RDL-3000-502,SC,set grprate $group_id4 23,(84 Mbps),,PASS,,chsize=10,
160,1,RDL-3000-495,SC,set grprate $group_id4 auto,grprate      = auto,,PASS,,chsize=10,
161,1,RDL-3000-496,SC,set grpcir $group_id4 50,grpcir       = 50,,PASS,,chsize=10,
162,1,RDL-3000-497,SC,set grppir $group_id4 50,grppir       = 50,,PASS,,chsize=10,
163,1,RDL-3000-499,SC,set grppri $group_id4 7,grppri       = 7,,PASS,,chsize=10,
164,1,RDL-3000-500,SC,enable $group_id4,ID enabled,,PASS,NEXT,chsize=10,
165,1,RDL-3000-501,SC,del id $group_id4,,,PASS,NEXT,,
166,1,RDL-3000-502,SC,set chsize 20,,,PASS,NEXT,,
167,1,RDL-3000-502,SC,save config,,,PASS,,chsize=20,
168,1,RDL-3000-503,SC,new group,group ID: ?,group_id5,PASS,,chsize=20,
169,1,RDL-3000-504,SC,set idname $group_id5 TEST_GROUP3,idname       = TEST_GROUP3,,PASS,,chsize=20,
170,1,RDL-3000-504,SC,set groupmode $group_id5 mimoab,groupmode    = mimoab,,PASS,,chsize=20,
171,1,RDL-3000-401,SC,set grpvid $group_id5 500,grpvid       = 500,,PASS,,chsize=5,
172,1,RDL-3000-505,SC,set grpviden $group_id5 on,grpviden     = on,,PASS,,chsize=20,
173,1,RDL-3000-506,SC,set bsporten $group_id5 off,bsporten     = off,,PASS,,chsize=20,
174,1,RDL-3000-507,SC,set bsporten $group_id5 on,bsporten     = on,,PASS,,chsize=20,
175,1,RDL-3000-508,SC,set sstoss $group_id5 on,sstoss       = on,,PASS,,chsize=20,
176,1,RDL-3000-509,SC,set sstoss $group_id5 off,sstoss       = off,,PASS,,chsize=20,
177,1,RDL-3000-510,SC,set groupmode $group_id5 mimoa,groupmode    = mimoa,,PASS,,chsize=20,
178,1,RDL-3000-511,SC,set grprate $group_id5 0,(6 Mbps),,PASS,,chsize=20,
179,1,RDL-3000-512,SC,set grprate $group_id5 1,(12 Mbps),,PASS,,chsize=20,
180,1,RDL-3000-513,SC,set grprate $group_id5 2,(18 Mbps),,PASS,,chsize=20,
181,1,RDL-3000-514,SC,set grprate $group_id5 3,(24 Mbps),,PASS,,chsize=20,
182,1,RDL-3000-515,SC,set grprate $group_id5 4,(36 Mbps),,PASS,,chsize=20,
183,1,RDL-3000-516,SC,set grprate $group_id5 5,(48 Mbps),,PASS,,chsize=20,
184,1,RDL-3000-517,SC,set grprate $group_id5 6,(54 Mbps),,PASS,,chsize=20,
185,1,RDL-3000-518,SC,set grprate $group_id5 7,(60 Mbps),,PASS,,chsize=20,
186,1,RDL-3000-519,SC,set grprate $group_id5 8,(64 Mbps),,PASS,,chsize=20,
187,1,RDL-3000-520,SC,set grprate $group_id5 9,(72 Mbps),,PASS,,chsize=20,
188,1,RDL-3000-521,SC,set grprate $group_id5 10,(80 Mbps),,PASS,,chsize=20,
189,1,RDL-3000-522,SC,set grprate $group_id5 11,(84 Mbps),,PASS,,chsize=20,
190,1,RDL-3000-519,SC,set groupmode $group_id5 mimoab,groupmode    = mimoab,,PASS,,chsize=20,
191,1,RDL-3000-520,SC,set grprate $group_id5 0,(6 Mbps),,PASS,,chsize=20,
192,1,RDL-3000-521,SC,set grprate $group_id5 1,(12 Mbps),,PASS,,chsize=20,
193,1,RDL-3000-522,SC,set grprate $group_id5 2,(18 Mbps),,PASS,,chsize=20,
194,1,RDL-3000-523,SC,set grprate $group_id5 3,(24 Mbps),,PASS,,chsize=20,
195,1,RDL-3000-524,SC,set grprate $group_id5 4,(36 Mbps),,PASS,,chsize=20,
196,1,RDL-3000-525,SC,set grprate $group_id5 5,(48 Mbps),,PASS,,chsize=20,
197,1,RDL-3000-526,SC,set grprate $group_id5 6,(54 Mbps),,PASS,,chsize=20,
198,1,RDL-3000-527,SC,set grprate $group_id5 7,(60 Mbps),,PASS,,chsize=20,
199,1,RDL-3000-528,SC,set grprate $group_id5 8,(64 Mbps),,PASS,,chsize=20,
200,1,RDL-3000-529,SC,set grprate $group_id5 9,(72 Mbps),,PASS,,chsize=20,
201,1,RDL-3000-530,SC,set grprate $group_id5 10,(80 Mbps),,PASS,,chsize=20,
202,1,RDL-3000-531,SC,set grprate $group_id5 11,(84 Mbps),,PASS,,chsize=20,
203,1,RDL-3000-532,SC,set grprate $group_id5 12,(12 Mbps),,PASS,,chsize=20,
204,1,RDL-3000-533,SC,set grprate $group_id5 13,(24 Mbps),,PASS,,chsize=20,
205,1,RDL-3000-534,SC,set grprate $group_id5 14,(36 Mbps),,PASS,,chsize=20,
206,1,RDL-3000-535,SC,set grprate $group_id5 15,(48 Mbps),,PASS,,chsize=20,
207,1,RDL-3000-536,SC,set grprate $group_id5 16,(72 Mbps),,PASS,,chsize=20,
208,1,RDL-3000-537,SC,set grprate $group_id5 17,(96 Mbps),,PASS,,chsize=20,
209,1,RDL-3000-538,SC,set grprate $group_id5 18,(108 Mbps),,PASS,,chsize=20,
210,1,RDL-3000-539,SC,set grprate $group_id5 19,(120 Mbps),,PASS,,chsize=20,
211,1,RDL-3000-540,SC,set grprate $group_id5 20,(128 Mbps),,PASS,,chsize=20,
212,1,RDL-3000-541,SC,set grprate $group_id5 21,(144 Mbps),,PASS,,chsize=20,
213,1,RDL-3000-542,SC,set grprate $group_id5 22,(160 Mbps),,PASS,,chsize=20,
214,1,RDL-3000-543,SC,set grprate $group_id5 23,(168 Mbps),,PASS,,chsize=20,
215,1,RDL-3000-536,SC,set grprate $group_id5 auto,grprate      = auto,,PASS,,chsize=20,
216,1,RDL-3000-537,SC,set grpcir $group_id5 50,grpcir       = 50,,PASS,,chsize=20,
217,1,RDL-3000-538,SC,set grppir $group_id5 50,grppir       = 50,,PASS,,chsize=20,
218,1,RDL-3000-540,SC,set grppri $group_id5 7,grppri       = 7,,PASS,,chsize=20,
219,1,RDL-3000-541,SC,enable $group_id5,ID enabled,,PASS,NEXT,chsize=20,
220,1,RDL-3000-542,SC,del id $group_id5,,,PASS,NEXT,chsize=14,
739,1,RDL-3000-861,SC,clear idtable,,,PASS,NEXT,,
739,1,RDL-3000-861,SC,save config,,,PASS,NEXT,,
