TestID,Step,TestLinkID,DUT,CMD,ResponseVerification,Postaction,Verdict,Failed action,PreCondition,Comments
119,7,RDL-3000-91,ALL,snmptrap add 7.7.7.7 162 hello77,,,PASS,NEXT,,
120,8,RDL-3000-91,ALL,snmptrap add 8.8.8.8 162 hello88,,,PASS,NEXT,,
121,9,RDL-3000-91,ALL,snmptrap add 9.9.9.9 162 hello99,ERROR executing command.,,PASS,,,
122,1,RDL-3000-92,ALL,snmptrap del 1,,,PASS,NEXT,,
123,2,RDL-3000-92,ALL,apply config,,,PASS,,,
124,1,RDL-3000-93,ALL,snmptrap clearall,,,PASS,,,
125,1,RDL-3000-94,ALL,apply config,,,PASS,,,
126,1,RDL-3000-95,ALL,snmptrap linkupdown off,linkupdown   = off,,PASS,NEXT,,
127,2,RDL-3000-95,ALL,apply config,,,PASS,,,
128,1,RDL-3000-96,ALL,snmptrap linkupdown on,linkupdown   = on,,PASS,NEXT,,
129,2,RDL-3000-96,ALL,apply config,,,PASS,,,
130,1,RDL-3000-97,ALL,snmptrap off,,,PASS,NEXT,,
131,2,RDL-3000-97,ALL,apply config,,,PASS,,,
132,3,RDL-3000-97,ALL,snmptrap print   ,Traps Enabled:              Off,,PASS,,,
133,1,RDL-3000-98,ALL,snmptrap on   ,,,PASS,NEXT,,
134,2,RDL-3000-98,ALL,apply config,,,PASS,,,
135,3,RDL-3000-98,ALL,snmptrap print   ,Traps Enabled:              On,,PASS,,,
136,1,RDL-3000-99,ALL,snmpcommunity default,,,PASS,,,
137,1,RDL-3000-100,ALL,apply config,,,PASS,,,
138,1,RDL-3000-101,ALL,snmpcommunity add  tester1 r,,,PASS,NEXT,,
139,2,RDL-3000-101,ALL,snmpcommunity print,"3: Name =                          tester1, rights = r",,PASS,,,
140,1,RDL-3000-102,ALL,snmpcommunity add  tester2 rw,,,PASS,NEXT,,
141,2,RDL-3000-102,ALL,snmpcommunity add  tester3 wr,,,PASS,NEXT,,
142,3,RDL-3000-102,ALL,snmpcommunity add  tester4 wr,,,PASS,NEXT,,
143,4,RDL-3000-102,ALL,snmpcommunity add  tester5 wr,,,PASS,NEXT,,
144,5,RDL-3000-102,ALL,snmpcommunity add  tester6 wr,,,PASS,NEXT,,
145,6,RDL-3000-102,ALL,snmpcommunity add  tester7 wr,Syntax: add,,PASS,,,
146,1,RDL-3000-103,ALL,snmpcommunity del  tester3,,,PASS,,,
147,1,RDL-3000-104,ALL,snmpcommunity add  tester read,Error: String too long,,PASS,,,
148,1,RDL-3000-105,ALL,snmpcommunity default,,,PASS,NEXT,,
149,2,RDL-3000-105,ALL,snmpcommunity print,"1: Name =                           public, rights = r",,PASS,,,
150,3,RDL-3000-105,ALL,snmpcommunity print,"2: Name =                          private, rights = rw",,PASS,,,
151,1,RDL-3000-106,ALL,snmpcommunity clearall,,,PASS,NEXT,,
152,2,RDL-3000-106,ALL,snmpcommunity print,,,PASS,,,
153,1,RDL-3000-107,ALL,save config,,,PASS,,,
154,1,RDL-3000-108,ALL,whoami,admin,,PASS,,,
155,1,RDL-3000-107,ALL,set buzzer on,,,PASS,,,
156,1,RDL-3000-108,ALL,set buzzer,buzzer       = On,,PASS,,,
157,1,RDL-3000-107,ALL,set buzzer off,,,PASS,,,
158,1,RDL-3000-108,ALL,set buzzer,buzzer       = Off,,PASS,,,
159,1,RDL-3000-107,SC,get gpsstatus,gpsstatus    = 3D Fix,,PASS,,,
160,1,RDL-3000-107,SC,get gpsposition,,,PASS,,,
161,1,RDL-3000-107,SC,show gps,,,PASS,,,
162,1,RDL-3000-107,SC,show stats,,,PASS,,,
163,1,RDL-3000-107,SS,set autoscan on,,,PASS,,,
164,1,RDL-3000-108,SS,set autoscan,autoscan     = On,,PASS,,,
165,1,RDL-3000-109,SS,set autoscan off,,,PASS,,,
166,1,RDL-3000-110,SS,set autoscan,autoscan     = Off,,PASS,,,
167,1,RDL-3000-110,SC,set activekey 1,Active Options Key: 1,,PASS,,,
169,1,RDL-3000-110,SC,set activekey 2,Active Options Key: 2,,PASS,,,
171,1,RDL-3000-110,SC,set activekey 1,Active Options Key: 1,,PASS,,,
172,1,RDL-3000-110,SC,set optionskey,,,PASS,,,
173,1,RDL-3000-110,SC,freq add 2415 2450,,,PASS,,,
174,1,RDL-3000-110,SC,freq print,Local frequency ranges: index begin end ------------------------------- 0 2415.0 2450.0,,PASS,,,
175,1,RDL-3000-110,SC,freq del 0,,,PASS,,,
176,1,RDL-3000-110,SC,freq print,Local frequency ranges: index begin end -------------------------------,,PASS,,,
177,1,RDL-3000-110,SC,freq reload,,,PASS,,,
174,1,RDL-3000-110,SC,freq print,Local frequency ranges: index begin end ------------------------------- 0 2415.0 2450.0,,PASS,,,
178,1,RDL-3000-110,SC,freq clearall,,,PASS,,,
179,1,RDL-3000-110,SC,freq print,Local frequency ranges: index begin end -------------------------------,,PASS,,,
180,1,RDL-3000-110,SC,set snmptraplink off,,,PASS,,,
181,1,RDL-3000-110,SC,set snmptraplink,snmptraplink = Off,,PASS,,,
182,1,RDL-3000-110,SC,set snmptraplink on,,,PASS,,,
183,1,RDL-3000-110,SC,set snmptraplink,snmptraplink = On,,PASS,,,
184,1,RDL-3000-110,SC,set snmptraps  on,,,PASS,,,
185,1,RDL-3000-110,SC,set snmptraps ,snmptraps    = On,,PASS,,,
186,1,RDL-3000-110,SC,set snmptraps  off,,,PASS,,,
187,1,RDL-3000-110,SC,set snmptraps ,snmptraps    = Off,,PASS,,,
188,1,RDL-3000-110,SC,set syncen on,,,PASS,,,
189,1,RDL-3000-110,SC,set syncen,syncen       = on,,PASS,,,
190,1,RDL-3000-110,SC,set syncen off,,,PASS,,,
191,1,RDL-3000-110,SC,set syncen,syncen       = off,,PASS,,,
191,1,RDL-3000-110,SC,set redundancy peerip 10.111.51.1,,,PASS,,,
191,1,RDL-3000-110,SC,set redundancy peerip ,redundancy peerip= 10.111.51.1,,PASS,,,
191,1,RDL-3000-110,SC,set redundancy role primary,,,PASS,,,
191,1,RDL-3000-110,SC,set redundancy role ,redundancy role= primary,,PASS,,,
191,1,RDL-3000-110,SC,set redundancy role backup,,,PASS,,,
191,1,RDL-3000-110,SC,set redundancy role ,redundancy role= backup,,PASS,,,
191,1,RDL-3000-110,SC,set redundancy role off,,,PASS,,,
191,1,RDL-3000-110,SC,set redundancy role ,redundancy role= off,,PASS,,,
191,1,RDL-3000-110,SC,set redundancy timeout 10,,,PASS,,,
191,1,RDL-3000-110,SC,set redundancy timeout ,redundancy timeout= 10,,PASS,,,
